cell_id,x,y,z,phi0
132,0.561988,0.538012,0.759075,0.0222673
133,0.989175,0.991306,0.625,0.00261806
134,0.600706,0.148454,0.987711,0.0133724
135,0.106862,0.0146465,0.794946,0.00562779
136,0.967137,0.897183,0.502798,0.004682
137,0.365848,0.029293,0.461633,0.176432
138,0.151813,0.255683,0.455439,0.0237118
139,0.567315,0.607262,0.711132,0.0281578
140,0.269006,0.159798,0.380861,0.0477757
141,0.114524,0.292972,0.343573,0.0178692
142,0.892259,0.0692398,0.748421,0.0109195
143,0.0306273,0.566237,0.416791,0.0117356
144,0.0825625,0.292972,0.343573,0.0145395
145,0.167794,0.0692398,0.769729,0.0109257
146,0.519373,0.75109,0.929538,0.00587455
147,0.114524,0.154471,0.514035,0.014872
148,0.0719086,0.0905476,0.940191,0.0040949
149,0.503392,0.5753,0.679171,0.0302845
150,0.448749,0.966875,0.987711,0.00251142
151,0.210409,0.846975,0.85496,0.00524592
152,0.178448,0.815013,0.17311,0.00717703
153,0.508719,0.548666,0.673844,0.032237
154,0.344349,0.147131,0.975423,0.0132735
155,0.519373,0.239702,0.865614,0.0373757
156,0.416746,0.988379,0.748692,0.0053513
157,0.0153137,0.226014,0.491631,0.00909495
158,0.707978,0.102007,0.987711,0.00688721
159,0.0414526,0.675756,0.964597,0.00296803
160,0.514046,0.5753,0.668517,0.0307016
161,0.0306273,0.347198,0.631584,0.00847333
162,0.806643,0.0439394,0.463401,0.0274692
163,0.556661,0.19176,0.114514,0.029599
164,0.300968,0.38353,0.817672,0.0192852
165,0.503392,0.127836,0.434131,0.401818
166,0.429686,0.976757,0.745233,0.00562694
167,0.535354,0.458107,0.636555,0.0491713
168,0.045941,0.842404,0.759681,0.00519356
169,0.386199,0.62857,0.221053,0.014929
170,0.519373,0.538012,0.684498,0.0344056
171,0.54068,0.292972,0.247687,0.0417047
172,0.924265,0.226012,0.0139793,0.00506806
173,0.535354,0.468761,0.807018,0.0194912
174,0.801701,0.13849,0.359554,0.027772
175,0.989046,0.795794,0.513139,0.00492786
176,0.0105462,0.924135,0.989743,0.00219583
177,0.870952,0.388857,0.17311,0.00856047
178,0.902913,0.889591,0.332919,0.00722622
179,0.47143,0.926879,0.125168,0.0094202
180,0.546007,0.607262,0.721786,0.021979
181,0.0719086,0.122509,0.460766,0.0133908
182,0.625912,0.676512,0.332919,0.0194587
183,0.0306273,0.125131,0.0550774,0.0045387
184,0.631239,0.703147,0.455439,0.0153984
185,0.0932164,0.601935,0.0665711,0.00483849
186,0.0719086,0.94286,0.300957,0.00488784
187,0.135832,0.708474,0.833652,0.00622785
188,0.0153137,0.699455,0.793541,0.00509499
189,0.59395,0.69782,0.375534,0.0230686
190,0.604604,0.665859,0.36488,0.0255965
191,0.263679,0.218395,0.705806,0.0314936
192,0.0306273,0.543083,0.373833,0.0102797
193,0.892259,0.921552,0.791037,0.00604517
194,0.172535,0.976757,0.259498,0.00530297
195,0.0306273,0.0945461,0.28946,0.00972666
196,0.892217,0.965136,0.452747,0.00465686
197,0.0719086,0.75109,0.503381,0.00805062
198,0.583296,0.708474,0.332919,0.0236902
199,0.978091,0.842194,0.685222,0.00363388
200,0.045941,0.759731,0.42821,0.00765491
201,0.838005,0.0146465,0.273499,0.00841952
202,0.791047,0.905571,0.657863,0.00889879
203,0.775066,0.793705,0.620574,0.0120042
204,0.284987,0.644551,0.41815,0.0180464
205,0.045941,0.8255,0.257062,0.00610227
206,0.304833,0.988379,0.0573609,0.00380296
207,0.199755,0.324934,0.428804,0.0325099
208,0.0719086,0.889591,0.460766,0.00452257
209,0.0106359,0.021325,0.893711,0.00264623
210,0.322275,0.287645,0.807018,0.0251094
211,0.62494,0.922661,0.987711,0.00341172
212,0.407507,0.745763,0.604593,0.0163619
213,0.0410999,0.768371,0.964598,0.00278634
214,0.045941,0.725923,0.620666,0.00935678
215,0.0825625,0.804359,0.631228,0.00777376
216,0.22639,0.649878,0.625901,0.0155348
217,0.86814,0.908203,0.0139793,0.00320454
218,0.54068,0.378203,0.588613,0.0754512
219,0.461245,0.976757,0.944961,0.00311076
220,0.780393,0.490069,0.370207,0.0211902
221,0.546007,0.38353,0.572632,0.075558
222,0.167794,0.580627,0.727113,0.0119214
223,0.604604,0.378203,0.641882,0.0753688
224,0.54068,0.410165,0.631228,0.0572597
225,0.763128,0.976757,0.438479,0.00386447
226,0.551334,0.410165,0.620574,0.0702917
227,0.0152773,0.921069,0.556219,0.00456065
228,0.249804,0.949175,0.0139793,0.00268509
229,0.152226,0.976757,0.885535,0.00343579
230,0.119851,0.62857,0.817672,0.0080901
231,0.0306273,0.140692,0.545679,0.0123097
232,0.546007,0.394184,0.636555,0.0595375
233,0.194428,0.298299,0.796364,0.0181551
234,0.0719086,0.878937,0.620574,0.00623034
235,0.235669,0.029293,0.0844993,0.00722467
236,0.64722,0.346241,0.588613,0.069125
237,0.159094,0.0146465,0.302329,0.0122939
238,0.109197,0.13849,0.146475,0.00828589
239,0.045941,0.200479,0.470997,0.0108608
240,0.989175,0.991461,0.275,0.00489149
241,0.455449,0.0798937,0.556651,0.652581
242,0.114524,0.324934,0.503381,0.0219627
243,0.588623,0.404838,0.561978,0.0776796
244,0.625912,0.335588,0.545997,0.07651
245,0.327602,0.0692398,0.279649,0.0376845
246,0.989046,0.106281,0.196186,0.0053622
247,0.945529,0.410165,0.130495,0.00568366
248,0.0825625,0.804359,0.386188,0.00693819
249,0.114524,0.729782,0.407496,0.00931413
250,0.221063,0.495396,0.631228,0.0240228
251,0.535354,0.660532,0.913557,0.00793979
252,0.322889,0.976757,0.634364,0.00743181
253,0.0306273,0.646352,0.545667,0.0115123
254,0.0932164,0.420819,0.631228,0.0154879
255,0.0932164,0.75109,0.279649,0.00907291
256,0.636566,0.346241,0.599266,0.0727504
257,0.178448,0.601935,0.194418,0.0110859
258,0.978091,0.210177,0.191364,0.00800086
259,0.641893,0.362222,0.572632,0.0683699
260,0.0985433,0.799032,0.796364,0.00564495
261,0.631239,0.362222,0.604593,0.0671026
262,0.165053,0.0439394,0.126831,0.00737162
263,0.0306273,0.186966,0.244958,0.00945131
264,0.128832,0.029293,0.0545525,0.00502281
265,0.773225,0.988379,0.351057,0.00467931
266,0.221063,0.94286,0.151802,0.00517621
267,0.849644,0.0905476,0.460766,0.0255806
268,0.147987,0.728859,0.0139793,0.00466338
269,0.0932164,0.761744,0.205072,0.00774129
270,0.045941,0.0840299,0.258208,0.0104149
271,0.045941,0.162267,0.246408,0.00995337
272,0.631239,0.362222,0.551324,0.0720449
273,0.978091,0.0831604,0.432229,0.00925063
274,0.668527,0.633897,0.503381,0.018261
275,0.354237,0.884264,0.551324,0.00996425
276,0.0719086,0.122509,0.077225,0.00528186
277,0.727124,0.543339,0.775056,0.0180484
278,0.487411,0.516704,0.588613,0.0458709
279,0.135832,0.165125,0.577959,0.015376
280,0.191058,0.988379,0.254749,0.00580883
281,0.0932164,0.94286,0.279649,0.00498918
282,0.114524,0.687166,0.077225,0.00532532
283,0.0194421,0.990042,0.155698,0.004061
284,0.0153137,0.651301,0.168166,0.0040273
285,0.343583,0.799032,0.657863,0.0125476
286,0.235756,0.821762,0.987711,0.00409153
287,0.508719,0.516704,0.599266,0.0437351
288,0.135163,0.965451,0.762196,0.00501226
289,0.945529,0.292972,0.332919,0.0117326
290,0.380872,0.761744,0.109187,0.00609052
291,0.434141,0.601935,0.41815,0.0366425
292,0.886932,0.745763,0.380861,0.010122
293,0.967266,0.582591,0.0391198,0.002952
294,0.135832,0.229048,0.343573,0.0212323
295,0.141159,0.671186,0.881595,0.00636433
296,0.989046,0.107203,0.251482,0.0059166
297,0.380872,0.633897,0.428804,0.0274041
298,0.290314,0.777725,0.146475,0.00756826
299,0.978091,0.762122,0.320221,0.00573792
300,0.370218,0.623243,0.428804,0.0287806
301,0.805852,0.0592475,0.0279586,0.00373471
302,0.945529,0.836321,0.844306,0.00464812
303,0.455449,0.889591,0.0878789,0.00692464
304,0.989046,0.145827,0.882072,0.00566393
305,0.967137,0.499211,0.385423,0.00818442
306,0.881606,0.665859,0.673844,0.00842197
307,0.205082,0.287645,0.924211,0.0145895
308,0.0985433,0.298299,0.743094,0.00919252
309,0.881606,0.75109,0.290303,0.00926061
310,0.945529,0.378203,0.556651,0.0119637
311,0.989046,0.477436,0.642501,0.00693892
312,0.897586,0.287645,0.402169,0.0182404
313,0.173121,0.490069,0.73244,0.0133114
314,0.122126,0.0439394,0.806585,0.00628961
315,0.0103624,0.0600035,0.979335,0.00198551
316,0.167794,0.154471,0.876268,0.0100326
317,0.6632,0.713801,0.402169,0.014463
318,0.849644,0.910898,0.258341,0.00652991
319,0.980583,0.00915064,0.950065,0.00247548
320,0.897586,0.372876,0.146475,0.00731009
321,0.0719086,0.165125,0.929538,0.00611561
322,0.0719086,0.175779,0.41815,0.0115084
323,0.210409,0.846975,0.620574,0.00905644
324,0.989046,0.0575918,0.254598,0.00398011
325,0.892003,0.976757,0.278248,0.00567233
326,0.0153137,0.900846,0.707227,0.00485924
327,0.0103624,0.0758529,0.988486,0.00220688
328,0.902913,0.239702,0.450112,0.0208655
329,0.59395,0.165125,0.727113,0.0927527
330,0.945529,0.346241,0.897576,0.00870579
331,0.902913,0.0905476,0.85496,0.00773345
332,0.0241775,0.645051,0.966061,0.00299475
333,0.508719,0.463434,0.428804,0.0627375
334,0.732451,0.250356,0.0665711,0.0127202
335,0.924221,0.303626,0.194418,0.00819112
336,0.54068,0.0798937,0.215726,0.055162
337,0.15714,0.335588,0.119841,0.0131329
338,0.498065,0.474088,0.41815,0.0602567
339,0.00961529,0.988091,0.22479,0.00409623
340,0.764413,0.591281,0.460766,0.0170924
341,0.0932164,0.175779,0.556651,0.0144422
342,0.114524,0.50605,0.109187,0.00661542
343,0.989046,0.303572,0.275983,0.00868647
344,0.978091,0.427313,0.202068,0.00598405
345,0.114524,0.676512,0.833652,0.0063886
346,0.141159,0.596608,0.679171,0.0146679
347,0.0782455,0.965136,0.418939,0.00336948
348,0.886932,0.681839,0.551324,0.00776942
349,0.945529,0.665859,0.0878789,0.00311284
350,0.508719,0.474088,0.407496,0.0526651
351,0.737778,0.458107,0.881595,0.0188967
352,0.111003,0.976757,0.927081,0.00272484
353,0.346639,0.0439394,0.325612,0.0512981
354,0.708449,0.988379,0.74722,0.00939536
355,0.0153137,0.670051,0.556241,0.0106534
356,0.263679,0.793705,0.556651,0.0115014
357,0.780393,0.458107,0.615247,0.0184493
358,0.838605,0.0439394,0.497209,0.0235207
359,0.0719086,0.601935,0.279649,0.00956532
360,0.508719,0.495396,0.460766,0.0577092
361,0.375545,0.106529,0.796364,0.0393217
362,0.519373,0.495396,0.47142,0.0538876
363,0.78572,0.740436,0.258341,0.0107595
364,0.439468,0.724455,0.455439,0.0233442
365,0.902913,0.122509,0.237034,0.00981371
366,0.860298,0.0692398,0.705806,0.0153287
367,0.978091,0.143951,0.415037,0.0100816
368,0.5247,0.415492,0.498054,0.0799901
369,0.0372163,0.392348,0.0245873,0.00485291
370,0.173121,0.756417,0.870941,0.00583452
371,0.876279,0.884264,0.625901,0.0064293
372,0.689835,0.250356,0.41815,0.0625202
373,0.370218,0.324934,0.66319,0.0524015
374,0.689835,0.26101,0.215726,0.0250366
375,0.0111646,0.374426,0.010608,0.00438385
376,0.455449,0.0692398,0.130495,0.0318303
377,0.0103624,0.926514,0.0103624,0.00275436
378,0.668527,0.346241,0.0878789,0.0144861
379,0.546007,0.87361,0.721786,0.0117961
380,0.859699,0.029293,0.208786,0.00656933
381,0.929548,0.372876,0.29563,0.0101769
382,0.929548,0.458107,0.0932059,0.00550303
383,0.635494,0.0439394,0.298055,0.0400776
384,0.606449,0.00869404,0.0215533,0.0057574
385,0.90824,0.543339,0.274322,0.00662049
386,0.924334,0.177825,0.987711,0.00720445
387,0.503392,0.458107,0.455439,0.0695431
388,0.967137,0.526768,0.941655,0.00627596
389,0.407507,0.468761,0.934865,0.0150612
390,0.918894,0.607262,0.519362,0.0073985
391,0.327602,0.559319,0.41815,0.0272157
392,0.97822,0.0254327,0.508018,0.00925655
393,0.924221,0.94286,0.66319,0.00459079
394,0.967137,0.888589,0.919311,0.00313322
395,0.688936,0.965136,0.458997,0.00602556
396,0.967395,0.0146465,0.495518,0.00851508
397,0.34891,0.601935,0.41815,0.0237041
398,0.679181,0.197087,0.151802,0.0209243
399,0.491859,0.976757,0.0837759,0.00647063
400,0.720169,0.865391,0.0279586,0.00510014
401,0.978091,0.31339,0.244969,0.0079911
402,0.359564,0.580627,0.36488,0.0290268
403,0.902913,0.165125,0.85496,0.010056
404,0.807028,0.761744,0.833652,0.00765371
405,0.370218,0.559319,0.428804,0.0340611
406,0.989046,0.875864,0.384575,0.00597139
407,0.886932,0.884264,0.359554,0.00761075
408,0.54068,0.94286,0.524689,0.00884682
409,0.934962,0.439813,0.975423,0.00819918
410,0.731421,0.965136,0.796463,0.00922073
411,0.989687,0.0760264,0.98955,0.00348274
412,0.978091,0.738967,0.889335,0.00394516
413,0.764413,0.591281,0.759075,0.014036
414,0.945529,0.815013,0.801691,0.00481877
415,0.844317,0.809686,0.881595,0.00491654
416,0.967137,0.897439,0.0848498,0.00307866
417,0.343583,0.490069,0.284976,0.0266591
418,0.380872,0.591281,0.375534,0.0304271
419,0.945724,0.0439394,0.1265,0.00315623
420,0.881135,0.30357,0.987711,0.0089724
421,0.753759,0.0905476,0.514035,0.0642157
422,0.045941,0.0740208,0.5896,0.0118182
423,0.387314,0.029293,0.271975,0.0468821
424,0.338256,0.559319,0.428804,0.0263432
425,0.237044,0.62857,0.561978,0.0174844
426,0.967137,0.129852,0.513822,0.0153637
427,0.823009,0.894918,0.189091,0.00705298
428,0.881606,0.239702,0.386188,0.019678
429,0.989046,0.102374,0.270448,0.00718346
430,0.167794,0.143817,0.247687,0.0159059
431,0.679181,0.857629,0.119841,0.0081569
432,0.374347,0.988379,0.225248,0.0105138
433,0.295641,0.633897,0.599266,0.0202758
434,0.295641,0.623243,0.588613,0.0207551
435,0.045941,0.118539,0.12619,0.00547372
436,0.83899,0.303626,0.450112,0.0252043
437,0.978091,0.347444,0.889489,0.00720649
438,0.967137,0.300056,0.385423,0.0152552
439,0.989046,0.236975,0.530168,0.0125069
440,0.934875,0.154471,0.386188,0.0106586
441,0.989046,0.101069,0.476768,0.00980856
442,0.978091,0.25643,0.28791,0.00919525
443,0.978091,0.221769,0.416437,0.0126404
444,0.0932164,0.292972,0.109187,0.00801031
445,0.300968,0.287645,0.189091,0.0299921
446,0.989046,0.670051,0.664152,0.00445917
447,0.881606,0.761744,0.545997,0.00746954
448,0.695162,0.830994,0.519362,0.00938527
449,0.678082,0.842355,0.0419379,0.00649166
450,0.699394,0.988379,0.947727,0.00489616
451,0.119851,0.671186,0.743094,0.00832214
452,0.886932,0.19176,0.466093,0.0220954
453,0.54068,0.94286,0.205072,0.00969797
454,0.989175,0.475,0.0107567,0.00377188
455,0.6632,0.82034,0.263668,0.0113703
456,0.306295,0.633897,0.588613,0.0209064
457,0.945529,0.761744,0.375534,0.00738659
458,0.967137,0.255594,0.717066,0.01302
459,0.886932,0.458107,0.700479,0.0105296
460,0.045941,0.715269,0.160834,0.00460424
461,0.151813,0.127836,0.114514,0.00912708
462,0.978091,0.416659,0.577971,0.00777771
463,0.897586,0.4368,0.625901,0.0115441
464,0.978091,0.214751,0.44785,0.012698
465,0.0306273,0.910082,0.717295,0.00486591
466,0.934875,0.50605,0.0665711,0.00432219
467,0.387327,0.31964,0.975423,0.0152682
468,0.5637,0.933894,0.975423,0.00309179
469,0.178448,0.868283,0.22638,0.00684202
470,0.631239,0.894918,0.327592,0.00966918
471,0.989046,0.795719,0.707307,0.00387636
472,0.978091,0.762122,0.685196,0.00403717
473,0.924308,0.635698,0.0279586,0.00280798
474,0.913567,0.665859,0.311611,0.00855184
475,0.643816,0.0146465,0.573099,0.129862
476,0.646205,0.0439394,0.154014,0.0152445
477,0.288143,0.988379,0.321653,0.00941494
478,0.934875,0.900244,0.386188,0.00644057
479,0.631239,0.458107,0.274322,0.0346439
480,0.945529,0.623243,0.673844,0.00643497
481,0.370218,0.548666,0.588613,0.0294875
482,0.934875,0.474088,0.85496,0.00895425
483,0.945529,0.165125,0.535343,0.0162727
484,0.978091,0.118441,0.933505,0.00576672
485,0.918894,0.713801,0.114514,0.00431762
486,0.929548,0.372876,0.604593,0.0124423
487,0.466103,0.75109,0.119841,0.0106598
488,0.945529,0.857629,0.716459,0.0044836
489,0.849644,0.94286,0.17311,0.00596725
490,0.0719086,0.154471,0.322265,0.0119921
491,0.989175,0.99138,0.775755,0.00345224
492,0.53099,0.988379,0.0954742,0.00671532
493,0.934962,0.976757,0.668172,0.00427908
494,0.978091,0.509275,0.373833,0.00767326
495,0.978091,0.751468,0.330875,0.00544428
496,0.924221,0.932206,0.375534,0.00626219
497,0.924179,0.965136,0.2874,0.00585334
498,0.379565,0.0439394,0.898296,0.0125041
499,0.380872,0.559319,0.588613,0.0293949
500,0.978091,0.81904,0.717526,0.0039825
501,0.849262,0.947121,0.975423,0.00346493
502,0.380872,0.548666,0.599266,0.0307157
503,0.263679,0.474088,0.077225,0.0132116
504,0.705816,0.458107,0.625901,0.0312987
505,0.0719086,0.154471,0.844306,0.0081957
506,0.97822,0.232206,0.977189,0.00574852
507,0.0306273,0.462967,0.577971,0.0118085
508,0.604604,0.0798937,0.460766,0.496073
509,0.0790389,0.0439394,0.580593,0.0119411
510,0.823009,0.202414,0.29563,0.0199722
511,0.93545,0.976757,0.105443,0.00398133
512,0.0306273,0.220774,0.631584,0.0085501
513,0.732451,0.900244,0.929538,0.0049679
514,0.242371,0.111855,0.641882,0.0272245
515,0.828336,0.665859,0.716459,0.0109581
516,0.508719,0.793705,0.769729,0.0113699
517,0.269006,0.830994,0.135821,0.00564072
518,0.194428,0.213068,0.604593,0.0294206
519,0.860298,0.921552,0.929538,0.0041138
520,0.135832,0.857629,0.17311,0.00672193
521,0.97822,0.735109,0.0244519,0.00187187
522,0.322275,0.0852207,0.455439,0.113783
523,0.101491,0.0553872,0.0139793,0.00444851
524,0.860298,0.0692398,0.791037,0.0100609
525,0.59395,0.111855,0.631228,0.207549
526,0.97822,0.979684,0.638134,0.00285418
527,0.215736,0.308953,0.73244,0.0201952
528,0.662157,0.0146465,0.916639,0.00786489
529,0.34891,0.154471,0.940191,0.0164373
530,0.242371,0.50605,0.641882,0.024747
531,0.849644,0.474088,0.85496,0.0123078
532,0.125178,0.559319,0.833652,0.00736696
533,0.434141,0.516704,0.545997,0.0439371
534,0.0153137,0.399878,0.685631,0.00648104
535,0.59395,0.878937,0.119841,0.00934487
536,0.796374,0.474088,0.077225,0.0068029
537,0.989046,0.150443,0.254325,0.00767753
538,0.546007,0.202414,0.135821,0.0278977
539,0.625089,0.00869404,0.010827,0.00436333
540,0.583296,0.50605,0.279649,0.0365854
541,0.492738,0.202414,0.338246,0.147865
542,0.205082,0.213068,0.10386,0.016074
543,0.498065,0.165125,0.0878789,0.032472
544,0.0306273,0.416658,0.942947,0.00494642
545,0.104149,0.0146465,0.341897,0.00879308
546,0.423487,0.516704,0.535343,0.0427289
547,0.221063,0.0692398,0.130495,0.0103691
548,0.483608,0.0270552,0.976876,0.00825094
549,0.838007,0.777011,0.987711,0.00459423
550,0.412834,0.644551,0.460766,0.0313918
551,0.498065,0.633897,0.205072,0.0181442
552,0.199755,0.218395,0.183764,0.0162931
553,0.641893,0.308953,0.210399,0.0294396
554,0.201984,0.0146465,0.524922,0.0213967
555,0.0306273,0.117728,0.492135,0.0109481
556,0.115384,0.0146465,0.386711,0.0103327
557,0.519373,0.154471,0.791037,0.0536405
558,0.434141,0.0798937,0.247687,0.0721554
559,0.364891,0.127836,0.892249,0.0226536
560,0.0306273,0.126367,0.904304,0.00497946
561,0.151114,0.290236,0.975423,0.0114796
562,0.167794,0.111855,0.492727,0.0247035
563,0.557576,0.429282,0.987711,0.0189468
564,0.20741,0.882579,0.963134,0.00358595
565,0.689835,0.122509,0.17311,0.0219464
566,0.752596,0.117687,0.0279586,0.00735701
567,0.386199,0.0958746,0.668517,0.101124
568,0.391526,0.346241,0.791037,0.027748
569,0.918894,0.799032,0.3489,0.00832063
570,0.865625,0.330261,0.892249,0.0132088
571,0.408806,0.029293,0.335209,0.0903494
572,0.897586,0.202414,0.530016,0.020172
573,0.562094,0.0257446,0.0352211,0.00811773
574,0.967137,0.588134,0.545918,0.00536509
575,0.828336,0.282318,0.641882,0.025379
576,0.934875,0.0692398,0.279649,0.00739095
577,0.588623,0.202414,0.881595,0.0325919
578,0.828336,0.26101,0.641882,0.0270057
579,0.556661,0.916225,0.455439,0.00961758
580,0.519373,0.218395,0.162456,0.0420395
581,0.253025,0.175779,0.844306,0.02131
582,0.791047,0.543339,0.284976,0.0156551
583,0.892426,0.029293,0.105401,0.00359671
584,0.47143,0.308953,0.466093,0.139929
585,0.876279,0.117182,0.284976,0.0145291
586,0.423487,0.623243,0.503381,0.0306974
587,0.978091,0.106329,0.28598,0.00810666
588,0.548335,0.220774,0.0279586,0.0198337
589,0.978091,0.30089,0.330873,0.0109691
590,0.71647,0.351568,0.551324,0.0387553
591,0.833663,0.245029,0.679171,0.0250185
592,0.854971,0.234375,0.508708,0.0286363
593,0.88199,0.0999877,0.987711,0.00537976
594,0.892259,0.0692398,0.545997,0.0208015
595,0.967137,0.200545,0.642184,0.0159441
596,0.625912,0.367549,0.85496,0.0332486
597,0.483246,0.977553,0.976876,0.00260322
598,0.0153137,0.728859,0.469982,0.00875636
599,0.460238,0.824065,0.987711,0.00345384
600,0.1208,0.029293,0.678941,0.012049
