cell_id,x,y,z,phi0
0,0.0825625,0.335588,0.85496,0.0100147
1,0.780393,0.298299,0.455439,0.0414252
2,0.0153137,0.399877,0.94441,0.00531223
3,0.167794,0.75109,0.41815,0.00869188
4,0.83899,0.165125,0.716459,0.023717
5,0.709515,0.336544,0.975423,0.0110574
6,0.263679,0.559319,0.162456,0.0104311
7,0.0306273,0.059928,0.711886,0.00561367
8,0.934962,0.029293,0.484787,0.00967819
9,0.844317,0.117182,0.73244,0.0161443
10,0.0719086,0.271664,0.258341,0.0124077
11,0.71647,0.276991,0.807018,0.0261722
12,0.945529,0.900244,0.620574,0.00569467
13,0.860298,0.111855,0.727113,0.0147339
14,0.556661,0.87361,0.189091,0.00797152
15,0.572642,0.857629,0.183764,0.00850008
16,0.374401,0.988379,0.573076,0.00834226
17,0.689835,0.75109,0.524689,0.0157834
18,0.346639,0.0439394,0.624344,0.062266
19,0.0776327,0.965136,0.374682,0.00450021
20,0.794817,0.0146465,0.747043,0.0115105
21,0.551334,0.857629,0.183764,0.0081454
22,0.00886379,0.60625,0.020508,0.00369219
23,0.253025,0.793705,0.620574,0.0101338
24,0.989046,0.0724629,0.728271,0.00646735
25,0.306295,0.719128,0.769729,0.0124274
26,0.354237,0.213068,0.881595,0.0216976
27,0.978091,0.0605542,0.680652,0.0077649
28,0.125178,0.793705,0.322265,0.00720125
29,0.0306273,0.186973,0.330874,0.0115307
30,0.967266,0.0401183,0.328959,0.00752698
31,0.47143,0.543339,0.924211,0.012211
32,0.59395,0.857629,0.886922,0.00672331
33,0.934875,0.94286,0.791037,0.00503271
34,0.64722,0.559319,0.769729,0.018495
35,0.0105085,0.988918,0.574046,0.00346327
36,0.634263,0.220793,0.0279586,0.0138733
37,0.0565461,0.988379,0.141999,0.00339344
38,0.295641,0.687166,0.748421,0.0122722
39,0.989046,0.651301,0.685631,0.00879899
40,0.370218,0.75109,0.141148,0.00778061
41,0.816396,0.965661,0.964316,0.00368284
42,0.306295,0.708474,0.844306,0.00828531
43,0.967137,0.923074,0.854066,0.00431428
44,0.881606,0.846975,0.716459,0.00705924
45,0.408806,0.715814,0.0279586,0.00577589
46,0.978091,0.3598,0.459691,0.0140771
47,0.306295,0.687166,0.85496,0.00890648
48,0.306295,0.644551,0.844306,0.00985045
49,0.423487,0.559319,0.492727,0.0377485
50,0.860298,0.719128,0.631228,0.0105082
51,0.924221,0.94286,0.940191,0.00366357
52,0.167794,0.50605,0.428804,0.0136959
53,0.132763,0.300056,0.963134,0.00690996
54,0.322275,0.585954,0.838979,0.0132697
55,0.64722,0.410165,0.85496,0.0216724
56,0.338256,0.644551,0.833652,0.0114241
57,0.269006,0.5753,0.743094,0.0147252
58,0.423487,0.303626,0.897576,0.019702
59,0.119851,0.4368,0.636555,0.019469
60,0.205082,0.894918,0.668517,0.00749648
61,0.823009,0.468761,0.455439,0.0213805
62,0.290314,0.660532,0.0932059,0.00759277
63,0.311621,0.117182,0.114514,0.0142936
64,0.132713,0.753465,0.963134,0.00478499
65,0.135832,0.601935,0.343573,0.0105329
66,0.119851,0.351568,0.593939,0.0244335
67,0.236972,0.543083,0.975423,0.00686569
68,0.514446,0.988379,0.399211,0.00906677
69,0.763128,0.267082,0.0279586,0.00986818
70,0.881606,0.0905476,0.130495,0.00748106
71,0.902871,0.211132,0.0419379,0.00607941
72,0.0719086,0.591281,0.162456,0.00593225
73,0.519373,0.0692398,0.588613,0.702288
74,0.231717,0.50605,0.119841,0.0102505
75,0.652546,0.756417,0.167783,0.0101144
76,0.370218,0.729782,0.492727,0.0178227
77,0.59395,0.644551,0.332919,0.0245295
78,0.721797,0.26101,0.705806,0.0373979
79,0.274333,0.665859,0.844306,0.0104882
80,0.27966,0.649878,0.828325,0.0108184
81,0.253025,0.378203,0.109187,0.0130089
82,0.045941,0.853058,0.470997,0.00470482
83,0.0306273,0.882195,0.0612269,0.00310593
84,0.641893,0.713801,0.444785,0.0184987
85,0.806089,0.186965,0.0279586,0.00738958
86,0.158873,0.603147,0.0139793,0.00577247
87,0.0153137,0.795752,0.16815,0.00386942
88,0.236972,0.976757,0.840903,0.00494225
89,0.380872,0.538012,0.85496,0.0144154
90,0.64722,0.857629,0.876268,0.00696185
91,0.54068,0.665859,0.205072,0.014208
92,0.114524,0.50605,0.897576,0.00821378
93,0.0253491,0.262032,0.966124,0.00429123
94,0.807028,0.111855,0.599266,0.0410252
95,0.380872,0.772398,0.162456,0.00750255
96,0.311621,0.62857,0.636555,0.0186237
97,0.833663,0.490069,0.775056,0.0132736
98,0.210409,0.729782,0.162456,0.00790092
99,0.604604,0.591281,0.41815,0.0312233
100,0.902913,0.932206,0.332919,0.00564636
101,0.567315,0.607262,0.391515,0.026854
102,0.0711229,0.988379,0.753192,0.00411816
103,0.045941,0.770385,0.331982,0.00565832
104,0.183775,0.724455,0.881595,0.00620994
105,0.588623,0.607262,0.380861,0.028348
106,0.78572,0.175779,0.482074,0.0440262
107,0.178448,0.133163,0.17311,0.010394
108,0.287849,0.988379,0.824545,0.00534341
