cell_id,x,y,z,phi0
0,0.0719086,0.644551,0.258341,0.0115042
1,0.434141,0.0692398,0.801691,0.0447134
2,0.183775,0.127836,0.870941,0.0140431
3,0.218428,0.975643,0.973629,0.00527751
4,0.0932164,0.122509,0.343573,0.0239876
5,0.945529,0.218395,0.588613,0.035524
6,0.764413,0.878937,0.897576,0.00827352
7,0.0306273,0.75609,0.162398,0.00641735
8,0.133099,0.0439394,0.382566,0.0246781
9,0.364891,0.639224,0.338246,0.0260765
10,0.604314,0.62249,0.0856207,0.0155356
11,0.135832,0.932206,0.343573,0.00823851
12,0.759086,0.106529,0.29563,0.0497437
13,0.343583,0.213068,0.316938,0.0815115
14,0.114524,0.239702,0.460766,0.0355189
15,0.336601,0.807654,0.963134,0.00867259
16,0.780866,0.0146465,0.440747,0.0395298
17,0.0719086,0.431473,0.0665711,0.00998679
18,0.637163,0.762956,0.963134,0.00987343
19,0.380872,0.836321,0.844306,0.00983994
20,0.530027,0.601935,0.833652,0.0185217
21,0.376327,0.303611,0.578236,0.143417
22,0.119851,0.181106,0.934865,0.0102896
23,0.0306273,0.510124,0.0607177,0.0089222
24,0.458106,0.496282,0.351535,0.0508391
25,0.749895,0.515929,0.762588,0.0235957
26,0.731741,0.0808223,0.788371,0.0278334
27,0.967137,0.803825,0.38415,0.00880329
28,0.673854,0.404838,0.636555,0.0575397
29,0.71647,0.0958746,0.455439,0.154545
30,0.192149,0.316764,0.506173,0.0574098
31,0.261272,0.241405,0.963134,0.0154354
32,0.0719086,0.0692398,0.748421,0.0116771
33,0.978091,0.868074,0.717956,0.00796885
34,0.0985433,0.4368,0.466093,0.0263207
35,0.276872,0.162285,0.975423,0.0143852
36,0.0306273,0.719857,0.728792,0.0100905
37,0.860298,0.335588,0.0878789,0.0136549
38,0.956483,0.114003,0.327334,0.0170193
39,0.125178,0.665859,0.311611,0.0131719
40,0.0818351,0.965136,0.880663,0.00504434
41,0.849644,0.878937,0.130495,0.00796538
42,0.203832,0.221845,0.497707,0.073116
43,0.776085,0.574423,0.845408,0.0182829
44,0.860298,0.45278,0.897576,0.0131072
45,0.975023,0.51301,0.0247071,0.00677145
46,0.967137,0.671175,0.239415,0.00969827
47,0.452506,0.519759,0.33186,0.0461247
48,0.531788,0.407412,0.687147,0.0763294
49,0.38478,0.029293,0.266851,0.0655734
50,0.509509,0.0439394,0.844439,0.0298554
51,0.978091,0.372925,0.77557,0.0144839
52,0.41597,0.490421,0.278559,0.0406191
53,0.821666,0.265739,0.409449,0.0571891
54,0.44007,0.465415,0.280086,0.0439869
55,0.0656969,0.0146465,0.87781,0.0056785
56,0.290316,0.781233,0.156461,0.011408
57,0.632948,0.0439394,0.669173,0.1151
58,0.0932164,0.601935,0.503381,0.0174888
59,0.423487,0.101202,0.141148,0.0340846
