face_id,left_cell,right_cell,nx,ny,nz,area,fx,fy,fz,bc_type,bc_value
2807,779,808,-0.9014393642991843,-0.21894004719959295,-0.37345994192700616,0.010306134097797433,0.5037754656545498,0.6965889195087273,0.7239724657847951,internal,0.0
2808,780,1211,-0.759931613566625,-0.26278907486575787,0.5945131157789749,0.006019394828936919,0.6357126361620086,0.963196853796641,0.4922111115850889,internal,0.0
2809,780,3820,0.8568623606319747,-0.447305951978416,0.25632846165980605,0.006760603295961142,0.6677844365712676,0.963196853796641,0.4848531773977864,internal,0.0
2810,780,-1,-0.0,1.0,0.0,0.004701720828134731,0.6565538861148384,1.0,0.4867656909877423,example1,0.0
2811,780,3235,-0.2235768085694259,-0.01758254932467977,-0.974527713628071,0.005450377801803824,0.6461763251639726,0.963196853796641,0.45723278260404426,internal,0.0
2812,781,5010,-0.1730655773555835,-0.0,0.9849103034970131,0.004661776701449546,0.9281729459762573,0.2587705450867077,0.8932325628713872,internal,0.0
2813,781,3527,0.3732544853818555,-0.7463569200764777,0.551028526481416,0.006082454118155829,0.9640864729881287,0.23224088650327093,0.8714529833972119,internal,0.0
2814,781,5008,0.2279285237234502,0.7833227345803598,-0.5783200511505681,0.005795416782541442,0.9640864729881287,0.2606513013579564,0.8714529833972119,internal,0.0
2815,781,2874,-0.5185420880049055,0.0,-0.8550521054108414,0.005369768551887085,0.9281729459762573,0.23803180580572847,0.865142362759864,internal,0.0
2816,782,4555,-0.7739612832992764,0.5086912034869295,-0.3771169466475306,0.006769217897609476,0.2608968807555658,0.031002319819244072,0.9624464477245404,internal,0.0
2817,782,-1,0.0,-1.0,0.0,0.006258925379243304,0.27755743679795897,0.0,0.9624464477245404,example1,0.0
2818,782,-1,-0.0,-0.0,1.0,0.005167053303207364,0.27963574025390353,0.031002319819244072,1.0,example1,0.0
2819,782,4915,0.806402585949817,0.4333583923486962,-0.402387093672749,0.006496894556452096,0.297933917792603,0.031002319819244072,0.9624464477245404,internal,0.0
2820,783,1502,-0.0,-0.6772676074121973,0.7357367653924587,0.006395179361326072,0.23687963907573115,0.9263937075932821,0.4946440819208016,internal,0.0
2821,783,1882,-0.6753223638795587,0.4799142332709147,-0.560019672465276,0.007355559604700965,0.23140170571876317,0.963196853796641,0.49852881932507476,internal,0.0
2822,783,3169,0.0,0.10497132973983798,-0.9944752485269053,0.004731307877572941,0.26175225946326314,0.9263937075932821,0.46465042701570797,internal,0.0
2823,784,2362,0.653129535333173,0.383200633082593,-0.6531302204618721,0.007204028277973903,0.23576124147069832,0.9263937075932821,0.7634042452369322,internal,0.0
2824,784,4964,-0.9965645618084612,-0.08281952757357136,-0.0,0.009442773930550716,0.20735081668190544,0.9263937075932821,0.7918146799598326,internal,0.0
2825,785,787,0.7060108446047966,-0.7060113383383542,-0.055647798142495666,0.0068255209320998685,0.8402902458571947,0.23803180580572839,0.9246146281560262,internal,0.0
2826,785,5007,0.0,0.8177535662281301,0.5755685058454598,0.0058928451885026,0.8402902458571947,0.26644222066041384,0.9246146281560262,internal,0.0
2827,786,3565,-0.0,-0.017524104093447974,-0.9998464410976928,0.004705892854376595,0.6604993902314339,0.9263937075932821,0.28965809966182215,internal,0.0
2828,786,1472,-0.47288298827919095,-0.042094989275054034,0.8801191347051123,0.00609401820049929,0.6599975722900574,0.963196853796641,0.3064134882968454,internal,0.0
2829,786,1446,0.4383074524139631,0.37737151992617785,-0.8157679284618805,0.006574739994514587,0.6884080070129578,0.963196853796641,0.3064134882968454,internal,0.0
2830,786,3256,0.0,-0.41434979189798354,0.9101177121417304,0.005169847987644457,0.6928846771719964,0.9263937075932821,0.3070585295137006,internal,0.0
2831,787,1931,0.0,-0.9987574586804673,0.049835115432140406,0.004824890293680389,0.8402902458571947,0.20962139095104293,0.9246146281560262,internal,0.0
2832,787,1085,0.8479901170180304,-0.0,0.5300120389573685,0.005682721651385808,0.8687006805800951,0.23803180580572839,0.9246146281560262,internal,0.0
2833,788,4952,-0.6465524452086097,-0.40489488906324295,-0.6465524452086097,0.007277311649795117,0.7494693224786143,0.9263937075932821,0.7509707634907627,internal,0.0
2834,788,2926,-0.0,-1.0,-0.0,0.003632177444792717,0.7786177198092142,0.8895905613899231,0.7732802430788676,internal,0.0
2835,789,2860,-0.9985159182414308,0.054460637330756304,-0.0,0.0047121618107934865,0.7238042316342675,0.9263937075932821,0.24888977602147908,internal,0.0
2836,789,3462,0.0,0.38617043078938273,-0.9224274488456762,0.005100849554735352,0.752214626620738,0.9263937075932821,0.2204793512326861,internal,0.0
2837,789,2861,-0.0,-1.0,-0.0,0.0036321812549235956,0.7502073248227438,0.8895905613899231,0.23348229130109155,internal,0.0
2838,789,2822,0.6918368568224009,0.20669913221760497,0.69183613109073,0.006800979929021777,0.752214626620738,0.9263937075932821,0.24888977602147902,internal,0.0
2839,790,792,-0.0,0.7071069048114662,0.7071066575616074,0.005136688074227289,0.8354385495185852,0.17933020989100137,0.6596385836601257,internal,0.0
2840,790,4066,0.0,0.0,-1.0,0.003632186335103428,0.8354385495185852,0.17933020989100137,0.6312281489372253,internal,0.0
2841,790,4157,-1.0,-0.0,-0.0,0.003632186335103428,0.8070281147956848,0.15091978510220846,0.6596385836601257,internal,0.0
2842,790,2490,0.7071066575616074,-0.7071069048114662,0.0,0.005136688074227289,0.8354385495185852,0.15091978510220846,0.6596385836601257,internal,0.0
2843,791,3455,-0.34650580487768157,-0.4576397570788952,-0.8188403873325008,0.005364447377069514,0.9676113024020444,0.9698617350850077,0.6972163810573888,internal,0.0
2844,791,3685,-0.513511968098728,-0.47763041445776394,0.7128636937060798,0.0061619440109619865,0.9676113024020444,0.9698617350850077,0.7342534180944259,internal,0.0
2845,791,-1,-0.0,1.0,-0.0,0.005398116266325919,0.9676113024020444,1.0,0.7174095148773318,example1,0.0
2846,791,-1,1.0,-0.0,0.0,0.005023044152498699,1.0,0.9698617350850077,0.7205476069207982,example1,0.0
2847,792,4835,0.7071067811865476,-0.0,0.7071067811865476,0.005136687176169495,0.8354385495185852,0.17933020989100137,0.6880490183830261,internal,0.0
2848,792,2704,-1.0,0.0,0.0,0.003632186335103428,0.8070281147956848,0.17933020989100137,0.6880490183830261,internal,0.0
2849,793,2211,-0.3515313696833254,0.6619760079902819,0.6619769338684056,0.008058507825482186,0.08345206578572593,0.7527500329630987,0.7459108383004948,internal,0.0
2850,793,1795,1.0,-0.0,-0.0,0.00363218252496722,0.1251780986785889,0.7475385069847107,0.7448698480923971,internal,0.0
2851,793,976,-0.1239357313019699,-0.992290247108499,0.0,0.005375986367109638,0.08345206578572593,0.7243395982401983,0.7459108383004948,internal,0.0
2852,794,3835,0.8810923860284331,-0.22063487427527087,-0.4183257815820797,0.006315839157695324,0.8034811056226276,0.963196853796641,0.07354809421222687,internal,0.0
2853,794,2064,-0.07438177714110616,0.1816055614124425,0.9805543183798654,0.006186002180550834,0.7828087618885156,0.963196853796641,0.10437101431700346,internal,0.0
2854,794,-1,0.0,1.0,-0.0,0.005338532976350273,0.7730586495492133,1.0,0.06442414033425604,example1,0.0
2855,795,4165,-0.0,-1.0,-0.0,0.007264359969759937,0.7217968900998434,0.12250936031341549,0.7448698480923971,internal,0.0
2856,795,2079,-0.7071062866863972,0.0,0.707107275686352,0.005136683583941142,0.6933864951133728,0.15091978510220844,0.7732802430788676,internal,0.0
2857,795,800,-0.0,0.7071064103114022,-0.7071071520614983,0.010273361779538654,0.7217968900998434,0.15091978510220844,0.7448698480923971,internal,0.0
2858,795,5194,0.7071067811865475,-0.0,0.7071067811865475,0.005136679991710277,0.7502073248227438,0.15091978510220844,0.7732802430788676,internal,0.0
2859,796,3463,0.9428089774801878,-0.23570251222427863,0.23570226497411215,0.007705022532062119,0.6507708430290222,0.7049228946367899,0.2192770838737488,internal,0.0
2860,796,2638,-0.707106533936602,0.0,-0.7071070284364065,0.005136683583940199,0.6507708430290222,0.7333333293596903,0.1908666590849559,internal,0.0
2861,796,1218,0.8164964857611735,0.40824831425548974,0.4082484570052956,0.004448501326609685,0.6507708430290222,0.7617437243461609,0.2192770838737488,internal,0.0
2862,796,5418,-1.0,0.0,0.0,0.007264367590027024,0.636565625667572,0.7191281119982401,0.23348229130109155,internal,0.0
2863,797,3097,0.6555150790440263,-0.7384953898062742,0.1578750784030945,0.009695820565412006,0.04172603289286297,0.82166400048234,0.4895266281344786,internal,0.0
2864,797,798,-0.2521987613080887,0.3859668988531762,-0.887369899074973,0.008696928317798306,0.04172603289286297,0.8546125968528347,0.469269664252733,internal,0.0
2865,797,-1,-1.0,0.0,0.0,0.006397214057520795,0.0,0.8247254512503882,0.5027171504645886,example1,0.0
2866,798,1990,0.4655635964097563,-0.41433560625822463,-0.7820335946010523,0.008696695778034844,0.04172603289286297,0.8497327009133634,0.43220206620122775,internal,0.0
2867,798,-1,-1.0,0.0,-0.0,0.006463224637985681,0.0,0.8527941516814118,0.44539258853133773,example1,0.0
2868,798,3106,0.03146603145560818,0.9909544243524903,-0.1304577238827172,0.007023609763438161,0.04172603289286297,0.8908335669865486,0.45007913622014967,internal,0.0
2869,799,895,-0.5454729065491415,0.0,-0.8381284556801729,0.00547819211222739,0.9281729459762573,0.8312930208010062,0.6078548153738175,internal,0.0
2870,799,1013,0.17756164656305878,-0.0,0.9841096796952135,0.004665566033617766,0.9281729459762573,0.8663802077907485,0.6247483173476308,internal,0.0
2871,800,4119,-0.0,-1.0,0.0,0.007264370130116049,0.7217968900998434,0.12250936031341549,0.6880490183830261,internal,0.0
2872,800,3301,-0.40824838563041155,0.816496485761161,-0.40824838563041155,0.008897001097737731,0.6933864951133728,0.15091978510220844,0.7164594133694967,internal,0.0
2873,800,4270,0.40824886146346956,0.8164962954277647,-0.4082482904636801,0.008896990727868665,0.7502073248227438,0.15091978510220844,0.7164594133694967,internal,0.0
2874,801,4907,0.08434515328154067,-0.988394044590673,-0.12634519276808373,0.005924908039933886,0.9640864729881287,0.8982883110256757,0.7815985395508798,internal,0.0
2875,801,-1,1.0,0.0,0.0,0.0053353229159363,1.0,0.9350914572290346,0.7736275861216931,example1,0.0
2876,801,2838,-0.22211003820066905,0.4084883731018466,0.8853272728043025,0.006347093420785783,0.9640864729881287,0.928426575940668,0.8017916733708227,internal,0.0
2877,801,3685,-0.6024492839427883,0.44427449363875726,-0.6630799609239052,0.007345526251816179,0.9640864729881287,0.9330585888816487,0.7655555973870217,internal,0.0
2878,802,2193,-0.0,-0.0,-1.0,0.003632186335103428,0.8638489842414856,0.15091978510220844,0.8016906380653381,internal,0.0
2879,802,1964,0.0,-1.0,0.0,0.003632187605148829,0.8354385495185852,0.12250936031341549,0.8301010727882385,internal,0.0
2880,802,807,-0.7071066575616074,0.7071069048114662,-0.0,0.005136688074227289,0.8354385495185852,0.15091978510220846,0.8301010727882385,internal,0.0
2881,802,2262,0.7071067811865476,-0.0,0.7071067811865476,0.005136687176169495,0.8638489842414856,0.15091978510220846,0.8301010727882385,internal,0.0
2882,803,3700,0.3339896753937725,0.8126012890166919,-0.4776296073515264,0.007280054155393742,0.04172603289286297,0.4692929376054698,0.0714528187299129,internal,0.0
2883,803,3386,-0.1991982990379929,-0.0032846388709438703,0.979953697277508,0.007086932623279986,0.04172603289286297,0.450824869812956,0.10283479070220318,internal,0.0
2884,803,813,0.5246641789415302,-0.7336899886363113,-0.43177135142394424,0.008031325856532842,0.04172603289286297,0.4323063512944376,0.07132884595503768,internal,0.0
2885,803,-1,-1.0,0.0,0.0,0.005233506986584491,0.0,0.44449489517045,0.06288791671945577,example1,0.0
2886,804,2856,-0.40824781463120424,-0.40824838563032817,-0.8164967712606563,0.004448498993388542,0.8496437668800354,0.8185645540555319,0.3045083483060202,internal,0.0
2887,804,4840,0.7071062866863972,0.707107275686352,0.0,0.005136681787826964,0.8354385495185852,0.8611801664034525,0.3187135557333629,internal,0.0
2888,805,4641,-0.5027019679677649,-0.8016614408758379,0.3234650918015911,0.007245128723109206,0.9369734801152072,0.8796477623957107,0.9317709486214372,internal,0.0
2889,805,4500,-0.19991737243541757,0.9592007550023289,-0.1999173724354155,0.005913847043070022,0.9369734801152072,0.9089708680507984,0.9351943212050918,internal,0.0
2890,806,4008,-0.5139151132802237,0.43761621658599004,0.7378233550946587,0.006922260291506772,0.9640864729881287,0.931593748980578,0.5711137245672707,internal,0.0
2891,806,-1,1.0,0.0,0.0,0.005463704664571707,1.0,0.9346551997486264,0.5558938221085877,example1,0.0
2892,807,3909,0.0,-0.0,-1.0,0.003632186335103428,0.8354385495185852,0.17933020989100137,0.8016906380653381,internal,0.0
2893,807,1082,-1.0,0.0,0.0,0.003632186335103428,0.8070281147956848,0.15091978510220846,0.8301010727882385,internal,0.0
2894,807,833,-0.0,0.7071069048114662,0.7071066575616074,0.005136688074227289,0.8354385495185852,0.17933020989100137,0.8301010727882385,internal,0.0
2895,808,1124,-0.7071070284364062,0.7071065339366026,-0.0,0.005136683583940201,0.48030831416447956,0.7333332896232605,0.7022541960080465,internal,0.0
2896,808,1215,-0.8427838513664725,-0.5382521526904428,-0.0,0.011147941635946866,0.48957025822720707,0.6823837021472771,0.7097672484233449,internal,0.0
2897,808,2617,0.6964595717328488,0.020834433568189228,-0.7172935182472999,0.005365904115598574,0.5037754656545498,0.6965889195087273,0.6671516360754243,internal,0.0
2898,809,4948,0.7071069048114661,-0.0,0.7071066575616073,0.005136680889766808,0.2388197680314382,0.832769771416982,0.43235525488853455,internal,0.0
2899,809,1876,-0.57735013460352,-0.5773507402401131,-0.5773499327249381,0.006291126142131275,0.2388197680314382,0.832769771416982,0.40394482016563416,internal,0.0
2900,809,3188,0.7071064103114026,0.7071071520614978,-0.0,0.005136684481997042,0.2388197680314382,0.8611801664034525,0.40394482016563416,internal,0.0
2901,809,1772,-1.0,0.0,0.0,0.0036321825249672154,0.2104093432426453,0.8611801664034525,0.43235525488853455,internal,0.0
2902,810,3225,-0.0,0.7071065339366022,0.7071070284364065,0.005136685380054998,0.2388197680314382,0.7759489417076111,0.14825103680292767,internal,0.0
2903,810,1564,0.0,0.0,-1.0,0.0036321863351034232,0.2388197680314382,0.7759489417076111,0.1198406219482422,internal,0.0
2904,810,1379,-1.0,-0.0,-0.0,0.003632185065058025,0.2104093432426453,0.7475385069847107,0.14825103680292767,internal,0.0
2905,810,2043,0.7071069048114667,-0.707106657561607,0.0,0.005136684481997049,0.2388197680314382,0.7475385069847107,0.14825103680292767,internal,0.0
2906,811,5373,-0.3811613180609492,-0.8887107876528333,-0.2547728115861667,0.012580647488715681,0.2381095149584694,0.7215913376309713,0.3677819750072712,internal,0.0
2907,811,3054,0.9626659094509087,-0.191408327324373,0.19140846118168567,0.009962451421166849,0.28072514717460506,0.7357965549924215,0.38198718243461394,internal,0.0
2908,811,1501,-0.4257315161489667,0.6782200605402992,0.5989743113341466,0.011263568697557132,0.2381095149584694,0.7500017723538717,0.39619238986195665,internal,0.0
2909,811,917,0.0,0.707106533936602,-0.7071070284364066,0.007705027172025097,0.25302498539288837,0.7617437243461609,0.3329187631607056,internal,0.0
2910,812,3192,0.4455923221338016,0.7717885413983399,0.4536407497366496,0.00589214684630214,0.032075014954979116,0.5185185185185194,0.031505944747165504,internal,0.0
2911,812,-1,0.0,0.0,-1.0,0.00534583582582985,0.032075014954979116,0.5000000000000009,0.0,example1,0.0
2912,812,-1,-1.0,-0.0,-0.0,0.005250990791194248,0.0,0.5000000000000009,0.031505944747165504,example1,0.0
2913,812,3700,0.4455923221338018,-0.7717885413983416,0.4536407497366461,0.0058921468463021265,0.032075014954979116,0.4814814814814823,0.031505944747165504,internal,0.0
2914,813,2447,0.4176143381410292,0.7226976064134397,-0.5507326341005363,0.008092693764059581,0.0742613024736498,0.4319737548096059,0.0399468739827474,internal,0.0
2915,813,4869,0.3979202943301399,-0.815024693762252,0.42118189410035484,0.008768421021355428,0.0742613024736498,0.4135056870170921,0.07132884595503768,internal,0.0
2916,814,2161,-1.0,-0.0,-0.0,0.003632182524968997,0.1251780986785889,0.3497927089532216,0.17666145165761316,internal,0.0
2917,814,3927,0.7071067811865476,0.0,0.7071067811865475,0.005136681787825708,0.15358851353327438,0.3497927089532216,0.17666145165761316,internal,0.0
2918,814,4304,-0.0,1.0,-0.0,0.003632182524968997,0.15358851353327438,0.3782031238079071,0.14825103680292767,internal,0.0
2919,815,2468,-0.7576598099260765,0.5593733472652415,-0.33623365505561914,0.006664627728526292,0.23313045602422125,0.8723425231158398,0.0399468739827474,internal,0.0
2920,815,2469,0.7865023734909878,-0.5806675496416207,-0.21033119903199934,0.006420222936658625,0.2615408808130142,0.8723425231158398,0.0399468739827474,internal,0.0
2921,816,1893,0.6308629106379857,-0.20852470000210482,-0.7473482705341605,0.008711440887339533,0.04172603289286297,0.620909739299861,0.2234819894180199,internal,0.0
2922,816,1413,-0.2486592219313668,-0.533742775208892,0.8082618642870623,0.008234621125969295,0.04172603289286297,0.6216833034908982,0.2565640285061119,internal,0.0
2923,816,-1,-1.0,0.0,0.0,0.005195441948409011,0.0,0.6325263092634077,0.21831620990131193,example1,0.0
2924,817,5322,-0.8849428721327033,0.46569959529886,-0.0,0.005316916018362195,0.14454568819464853,0.9263937075932821,0.3337611509541097,internal,0.0
2925,817,3059,0.7046836073348142,-0.08271654675569529,-0.7046836073348142,0.006676992175216397,0.17295610304933398,0.9263937075932821,0.3337611509541097,internal,0.0
2926,817,4415,-0.0,-1.0,-0.0,0.0036321825249689965,0.15358851353327438,0.8895905613899231,0.3471239705880484,internal,0.0
2927,817,1114,0.0,0.341288658478902,0.9399585371672898,0.005005717535538924,0.17295610304933398,0.9263937075932821,0.36217156580879517,internal,0.0
2928,818,3170,-0.7071069048114984,0.707106657561532,-2.4724992360698474e-07,0.005136683134911736,0.46610310673713684,0.7191280921300253,0.1766614566246669,internal,0.0
2929,818,3919,0.7071068429990364,0.0,0.7071067193740532,0.010273364473708546,0.48030831416447956,0.6765124797821045,0.1908666640520096,internal,0.0
2930,818,2310,0.7071067811865471,-0.0,-0.7071067811865478,0.005136681787825712,0.4945135215918223,0.6907176772753397,0.1482510368029277,internal,0.0
2931,818,1451,-0.8164966047193534,-0.40824835589088626,-0.40824817745356357,0.008896993190710883,0.46610310673713684,0.6623072624206543,0.1766614566246669,internal,0.0
2932,819,1029,0.23005737936085377,-0.4142171197977533,0.8806235176669255,0.006574625063262349,0.7807102308931352,0.04083645343780517,0.3439934462180252,internal,0.0
2933,819,5196,-0.24695928690333893,-0.2130225972311713,-0.9453213652938774,0.006124657352636184,0.7807102308931352,0.04083645343780517,0.3155830313633397,internal,0.0
2934,819,1370,-0.8161527442665796,0.577836220763402,0.0,0.006396857281685668,0.7781159018678379,0.08167290687561034,0.3354689443683861,internal,0.0
2935,820,4168,0.2894079306043094,-0.72336074097458,0.6268909698823533,0.012056371157303533,0.32334076945663326,0.6647705079216004,0.42460282458485704,internal,0.0
2936,820,2316,-0.23272358504331303,0.9562202596023728,0.17743322149630986,0.009785916778622254,0.33035540650792267,0.7143432429410407,0.42029401316742127,internal,0.0
2937,820,3219,-0.8374069543917615,0.07139354095046446,-0.54189718125016,0.013786224618417648,0.31615019908057995,0.67172763059312,0.3776783710171781,internal,0.0
2938,820,4130,0.973239547502594,-0.1526451589936897,-0.17176797900871163,0.01061700031118607,0.3594760843696844,0.683469582585409,0.3712255938935129,internal,0.0
2939,821,2945,0.6605727209258966,-0.7486033022080353,-0.05689267344555647,0.005307823959974498,0.4011398989567805,0.6578533420314664,0.0399468739827474,internal,0.0
2940,821,2446,-0.5973497979875185,0.6769550379252246,-0.43000592492653933,0.005869598897075851,0.4011398989567805,0.6862637370179371,0.0399468739827474,internal,0.0
2941,821,4153,0.8834426718145856,-0.0,0.4685392679563861,0.005780883435221518,0.40205793308652016,0.6840379170826366,0.0798937479654948,internal,0.0
2942,821,836,-0.9997360327341851,0.0,0.02297530963691602,0.005108427565117755,0.37995382804334077,0.6645331022241695,0.0798937479654948,internal,0.0
2943,822,2324,0.9903129675139243,0.0,0.13885325481876654,0.005157042690594345,0.8978604296087928,0.7471971834103385,0.0798937479654948,internal,0.0
2944,822,4047,-0.8827947742008792,-0.0,0.46975886010124285,0.005785134212129314,0.8710026121332284,0.7577857491379615,0.0798937479654948,internal,0.0
2945,822,4464,-0.36642463906307976,-0.9294333460888027,-0.04343545862154097,0.005194548211534372,0.8766036227776354,0.7290339908406889,0.0399468739827474,internal,0.0
2946,823,4742,-0.4988269535250746,0.7904900724270066,0.3553830550704955,0.0064255397857242704,0.43814155917382785,0.56693894436872,0.0399468739827474,internal,0.0
2947,823,-1,0.0,0.0,-1.0,0.004838221158979632,0.4426494494156448,0.5496919353271313,0.0,example1,0.0
2948,823,2735,-0.4486955636797692,-0.837794633138519,0.31108269610891015,0.00699837641198861,0.44250222183452964,0.5316399904640475,0.0399468739827474,internal,0.0
2949,823,1512,0.990729282347131,0.12238992124418628,0.058959276435357255,0.006404749509426675,0.470758224560069,0.5494705189551925,0.0399468739827474,internal,0.0
2950,824,3714,0.43765329883079634,-0.7808114172711927,-0.4458622216351962,0.005981565112344597,0.032535269580786834,0.3333538919305357,0.03190024851354118,internal,0.0
2951,824,3701,0.6942530275527734,0.010139591633668904,0.7196595878714536,0.007483555963883169,0.032535269580786834,0.3519228611750591,0.06328222048583144,internal,0.0
2952,824,-1,-1.0,0.0,0.0,0.0052380130636813516,0.0,0.3336864884153674,0.06328222048583144,example1,0.0
2953,825,1020,-0.4453988535559697,-0.6161778443652227,0.6495727252313287,0.006770493233238759,0.9640864729881287,0.6201420903303144,0.582199663775843,internal,0.0
2954,825,2524,-0.4119664825995181,0.8639360486584977,0.2896517237009352,0.0069952236297679965,0.9640864729881287,0.6598925493245751,0.570618772475351,internal,0.0
2955,825,2817,-0.020672402534598528,-0.27965100958507066,-0.9598791406273491,0.00669261998808764,0.9640864729881287,0.632679480683822,0.5448047422331629,internal,0.0
2956,825,-1,1.0,0.0,0.0,0.006035720132250396,1.0,0.6394086165181564,0.5758131072532716,example1,0.0
2957,826,2221,-0.35080898726265547,0.9364470377206339,-0.0,0.004903034257052901,0.9281729459762573,0.3064256972736784,0.17245419273013882,internal,0.0
2958,826,3756,0.3583124594859479,-0.8128919928433507,0.4591500727957003,0.006411571678362785,0.9640864729881287,0.3016637011410163,0.1644075672609326,internal,0.0
2959,826,1428,0.005260454530225845,0.8706932768627249,-0.49179827698375034,0.005985937203583152,0.9640864729881287,0.3016637011410163,0.1359971524062471,internal,0.0
2960,826,2955,-0.1314456826603859,-0.991323374338538,-0.0,0.004631618727767433,0.9281729459762573,0.2882098831111886,0.14020441133372144,internal,0.0
2961,827,2882,-0.07381822375861555,0.9972717131459826,0.0,0.013169187251839071,0.21915695830609297,0.7655456400100219,0.572684835393306,internal,0.0
2962,827,5436,0.23248286947658847,-0.9543592423414702,0.18748373784770433,0.013919271573367219,0.19987125592862207,0.752827556123903,0.5886806550998186,internal,0.0
2963,828,4216,0.0,0.9486833422799085,0.316227633328623,0.005742991254156885,0.6791812777519226,0.22194584210713705,0.41815004746119183,internal,0.0
2964,828,3204,0.0,-0.7071069048114655,0.7071066575616077,0.005136688074227286,0.6933864951133728,0.17933020989100137,0.43235525488853455,internal,0.0
2965,828,4080,0.9428089957950305,0.23570239317788355,-0.23570231076123224,0.007705029117815593,0.707591712474823,0.19353541731834412,0.38973961273829144,internal,0.0
2966,828,5118,-0.8164965333444631,-0.4082483737345768,-0.4082483023596637,0.008897001356984941,0.6791812777519226,0.19353541731834412,0.38973961273829144,internal,0.0
2967,829,2966,-0.7756930519264605,-0.6302810040841791,0.03234416614557199,0.009984791471193162,0.9324543262633203,0.5819454985580995,0.0714528187299129,internal,0.0
2968,829,1315,0.23618298471111843,0.006278227234537673,0.9716883150453849,0.006121164454586124,0.9640864729881287,0.5814359087782808,0.10272096968872448,internal,0.0
2969,829,1433,0.17331240342107332,0.9718669760713475,-0.15949103937947753,0.006470682885105879,0.9324543262633203,0.6187491115689135,0.07121502494155899,internal,0.0
2970,830,3262,0.7377010117623268,0.6646951548373526,-0.11822676676872762,0.009816190612867889,0.926532920712669,0.24616765077444622,0.07055443124520158,internal,0.0
2971,830,3867,0.6680646195750104,0.06633814666311928,-0.7411402798184694,0.0077987330230767015,0.9286490737799212,0.20305565793823943,0.03060755726245418,internal,0.0
2972,830,4384,-0.993662200927333,-0.09866965992099523,0.05384912867747567,0.0068431787594618355,0.8927355467680499,0.24457484493913384,0.0399468739827474,internal,0.0
2973,830,1621,-0.5254918237880386,-0.591995829859707,0.611064056020838,0.01075499757310577,0.9302890990435095,0.20834069940674949,0.07055443124520158,internal,0.0
2974,831,1216,0.8164964857612109,0.4082485283802673,0.4082482428804058,0.004448497437907221,0.6507708430290222,0.6481020649274191,0.1624562442302704,internal,0.0
2975,831,3580,-0.5773501346036848,0.5773505383614138,0.5773501346036847,0.006291121742568288,0.6081552108128866,0.6623072822888693,0.14825103680292767,internal,0.0
2976,831,3574,-0.4082483856303782,-0.8164964857611944,0.4082483856303781,0.004448498993387998,0.6223604281743368,0.6196916699409485,0.1624562442302704,internal,0.0
2977,832,4556,-0.42888158635031604,0.6958567423885783,0.5760590064932516,0.007342132630391214,0.0756176474586942,0.831566601174258,0.5791893952760044,internal,0.0
2978,832,3121,-0.10381403230425759,-0.02264513273968474,-0.9943388982937017,0.009761826307337185,0.07837157083559776,0.8043697195534371,0.5528246277459388,internal,0.0
2979,832,1947,-0.400679087158598,-0.6583162311936797,0.6372409347026462,0.006543128435649588,0.07053715250856603,0.7762329049402182,0.5809799976210669,internal,0.0
2980,832,1771,0.9784800260708503,-0.08373702337772045,0.18858671611814917,0.006933217428396826,0.112263185401429,0.8061200505426648,0.5759429361980042,internal,0.0
2981,833,3906,-0.0,1.0,-0.0,0.003632187605148829,0.8354385495185852,0.2077406346797943,0.8301010727882385,internal,0.0
2982,833,4106,-1.0,-0.0,-0.0,0.003632186335103428,0.8070281147956848,0.17933020989100137,0.8585115075111389,internal,0.0
2983,833,840,0.7071067811865476,0.0,0.7071067811865476,0.005136687176169495,0.8354385495185852,0.17933020989100137,0.8585115075111389,internal,0.0
2984,834,4894,-1.0,-0.0,-0.0,0.00363218252496722,0.1251780986785889,0.6623072822888693,0.6880490183830261,internal,0.0
2985,834,2190,0.7071070284364065,0.0,0.707106533936602,0.0025683399958552947,0.13938330610593164,0.7049228946367899,0.7022542357444763,internal,0.0
2986,834,3370,-0.8164967712606563,0.40824838563032817,-0.40824781463120424,0.004448498993388542,0.13938330610593164,0.7049228946367899,0.6738438010215759,internal,0.0
2987,834,5243,0.9486832759357955,-0.31622783236098495,0.0,0.0057429876395442645,0.13938330610593164,0.6765124996503195,0.6738438010215759,internal,0.0
2988,835,3923,0.0,0.0,1.0,0.0036321863351034232,0.2672301928202311,0.6054864525794983,0.1198406219482422,internal,0.0
2989,835,4747,0.9982039370750738,0.0,-0.059907428653066044,0.005116275403083669,0.29324319718805597,0.6018552097781528,0.0798937479654948,internal,0.0
2990,835,1613,-0.0,0.9958938610026898,-0.09052854586899675,0.00512814132583578,0.2648327723992631,0.6302656445010532,0.0798937479654948,internal,0.0
2991,835,1450,-0.6573938316409681,-0.6573936017739825,-0.36833001841695867,0.007768685991120898,0.2648327723992631,0.6018552097781528,0.0798937479654948,internal,0.0
2992,836,2446,0.8664898298744267,0.40813478253077595,-0.2874393397096912,0.005512670621529641,0.36651965601475345,0.6933312866401659,0.0399468739827474,internal,0.0
2993,836,5399,-0.9046639159385192,-0.42611557327628,-0.0029525260728970764,0.005280052564103364,0.36651965601475345,0.6649208916536953,0.0399468739827474,internal,0.0
2994,837,2919,-0.9478360735730049,-0.0,0.3187581804969233,0.0053881534928994414,0.3674376901444931,0.7479262964142364,0.0798937479654948,internal,0.0
