cell_id,x,y,z,phi0
0,0.0862185,0.0853109,0.501691,0.0121805
1,0.973065,0.791193,0.619736,0.00698937
2,0.973065,0.840942,0.513537,0.00458663
3,0.94613,0.75342,0.852998,0.00653936
4,0.973065,0.832451,0.617135,0.00629524
5,0.686144,0.091882,0.848965,0.00977843
6,0.231717,0.868283,0.822998,0.00356722
7,0.979665,0.931553,0.979665,0.00348052
8,0.255787,0.0306273,0.538735,0.0254638
9,0.395218,0.734789,0.0299602,0.00867162
10,0.167794,0.143817,0.482074,0.0289939
11,0.689835,0.282318,0.812345,0.0269961
12,0.62216,0.360849,0.645871,0.0633175
13,0.979665,0.0684473,0.979665,0.0025052
14,0.0790521,0.0537445,0.668855,0.00682645
15,0.0938836,0.48552,0.581511,0.00866898
16,0.754441,0.0537445,0.949127,0.00492137
17,0.189102,0.69782,0.822998,0.00512195
18,0.700489,0.846975,0.22638,0.00639886
19,0.979665,0.979665,0.931553,0.00259796
20,0.0546477,0.94705,0.18951,0.00250017
21,0.3923,0.0612547,0.628272,0.132702
22,0.210409,0.165125,0.60992,0.038355
23,0.0938836,0.706533,0.307737,0.00666325
24,0.919195,0.401255,0.414015,0.0145955
25,0.860298,0.410165,0.386188,0.0260195
26,0.439946,0.754522,0.915191,0.00633802
27,0.15714,0.815013,0.151802,0.00364142
28,0.756777,0.917193,0.49755,0.00520271
29,0.34718,0.942869,0.971034,0.00301463
30,0.976589,0.0244015,0.388677,0.00708507
31,0.809793,0.469906,0.100534,0.0115426
32,0.0224111,0.953588,0.864618,0.00179508
33,0.817682,0.239702,0.684498,0.0277924
34,0.284987,0.26101,0.727113,0.0314472
35,0.349777,0.944795,0.81536,0.00374975
36,0.919195,0.744345,0.759856,0.00606415
37,0.874397,0.917193,0.174247,0.00363748
38,0.253025,0.229048,0.695152,0.0294586
39,0.306295,0.197087,0.194418,0.0308102
40,0.973065,0.639919,0.799256,0.0089219
41,0.309752,0.944232,0.893291,0.00300519
42,0.78572,0.250356,0.695152,0.032941
43,0.146486,0.825667,0.737767,0.00407414
44,0.975349,0.50072,0.975397,0.0059781
45,0.324298,0.972398,0.708908,0.00344717
46,0.0938836,0.663337,0.197694,0.0075547
47,0.231239,0.972398,0.121787,0.00279913
48,0.316948,0.783052,0.737767,0.00533024
49,0.325274,0.917193,0.574336,0.00414293
50,0.793117,0.972398,0.596972,0.00408612
51,0.14061,0.825872,0.69496,0.00436521
52,0.0312945,0.706591,0.214168,0.00620311
53,0.349684,0.944795,0.628272,0.00351842
54,0.455449,0.687166,0.85496,0.00734415
55,0.280894,0.839172,0.523397,0.00383525
56,0.38858,0.0306273,0.735591,0.0294642
57,0.231717,0.846975,0.780383,0.00375776
58,0.253025,0.250356,0.865614,0.0136242
59,0.686964,0.917193,0.568147,0.0058386
60,0.485239,0.259932,0.904538,0.0179881
61,0.749505,0.972398,0.460717,0.00449966
62,0.125909,0.0612547,0.853059,0.00602893
63,0.062589,0.139801,0.833958,0.00542972
64,0.658489,0.660251,0.915191,0.010623
65,0.657873,0.783052,0.41815,0.0108518
66,0.94613,0.343985,0.852444,0.00799126
67,0.919195,0.58505,0.834045,0.0102649
68,0.635923,0.506991,0.943461,0.0132492
69,0.606835,0.091882,0.483508,0.33961
70,0.54068,0.857629,0.343573,0.00656294
71,0.160743,0.091882,0.499301,0.0190311
72,0.423487,0.165125,0.396842,0.207192
73,0.629154,0.944795,0.420224,0.00541634
74,0.062589,0.42249,0.582344,0.0137479
75,0.266477,0.921259,0.083041,0.00370228
76,0.94613,0.0853109,0.319237,0.00910774
77,0.973065,0.883658,0.88497,0.0042137
78,0.293434,0.972398,0.212514,0.00216725
79,0.253025,0.846975,0.141148,0.0045015
80,0.274333,0.868283,0.268995,0.00249499
81,0.054924,0.947091,0.476387,0.00270809
82,0.83899,0.623243,0.727113,0.00828146
83,0.242371,0.218395,0.17311,0.0210637
84,0.33324,0.785955,0.0599203,0.00625764
85,0.34891,0.772398,0.130495,0.00727755
86,0.550881,0.917193,0.355753,0.00608791
87,0.421513,0.301525,0.518221,0.0593561
88,0.601757,0.89001,0.0599203,0.0056562
89,0.550881,0.917193,0.398369,0.00686552
90,0.606835,0.917193,0.440892,0.0061709
91,0.973065,0.725277,0.832863,0.00666361
92,0.585073,0.944795,0.421111,0.00575522
93,0.664836,0.917193,0.848965,0.00340568
94,0.284987,0.836321,0.684498,0.00476839
95,0.881606,0.410165,0.66319,0.0188952
96,0.689835,0.580627,0.130495,0.018851
97,0.908541,0.412836,0.83851,0.00947226
98,0.860298,0.218395,0.684498,0.0153376
99,0.83899,0.239702,0.705806,0.0205641
100,0.94613,0.225104,0.41616,0.0147788
101,0.686144,0.917193,0.827657,0.00388918
102,0.85159,0.091882,0.318004,0.0128324
103,0.665657,0.506225,0.915191,0.013294
104,0.684994,0.944795,0.875939,0.00319073
105,0.124046,0.0306273,0.21794,0.00693852
106,0.135832,0.474088,0.514035,0.0117574
107,0.800591,0.972398,0.639251,0.00368472
108,0.0312945,0.881173,0.656158,0.00269787
109,0.327602,0.708474,0.194418,0.00708553
110,0.748888,0.944795,0.877996,0.00378061
111,0.870952,0.69782,0.673844,0.00943635
112,0.713235,0.972398,0.861346,0.00311365
113,0.767238,0.0612547,0.780137,0.0122356
114,0.371283,0.238637,0.515101,0.092282
115,0.491571,0.150883,0.97173,0.010657
116,0.788385,0.0306273,0.731354,0.0108609
117,0.714385,0.944795,0.834373,0.00350064
118,0.169304,0.921305,0.0853411,0.00286661
119,0.214463,0.944795,0.179963,0.00251581
120,0.562099,0.726596,0.0299602,0.00970541
121,0.849644,0.31428,0.865614,0.0125047
122,0.062589,0.537351,0.516317,0.0100453
123,0.94613,0.180859,0.380942,0.0138682
124,0.908541,0.208563,0.12349,0.00664775
125,0.689835,0.282318,0.151802,0.019883
126,0.932395,0.0712968,0.931061,0.00338196
127,0.668527,0.282318,0.17311,0.0222947
128,0.919195,0.48879,0.491113,0.0114314
129,0.919195,0.660252,0.654484,0.00884772
130,0.753759,0.45278,0.769729,0.0210433
131,0.0312945,0.449556,0.923716,0.0062402
132,0.657873,0.335588,0.141148,0.0182013
133,0.700489,0.31428,0.141148,0.0181543
134,0.550881,0.091882,0.355753,0.201731
135,0.679181,0.31428,0.162456,0.0198259
136,0.274333,0.463434,0.844306,0.0104208
137,0.700489,0.676512,0.822998,0.00871408
138,0.668527,0.772398,0.130495,0.00745573
139,0.316948,0.143817,0.332919,0.0446321
140,0.274333,0.250356,0.290303,0.0441515
141,0.908541,0.240772,0.215511,0.00911271
142,0.764413,0.165125,0.183764,0.0174697
143,0.242371,0.410165,0.130495,0.0104265
144,0.746349,0.740549,0.0898805,0.00657581
145,0.230427,0.0306273,0.443071,0.0242857
146,0.210409,0.165125,0.247688,0.0223774
147,0.212627,0.735596,0.518926,0.00523128
148,0.764413,0.740436,0.162456,0.00751464
149,0.881606,0.729782,0.322265,0.00576356
150,0.78572,0.292972,0.524689,0.0340107
151,0.685561,0.790953,0.943461,0.00631173
152,0.849644,0.378203,0.737767,0.0184847
153,0.625912,0.516704,0.300957,0.0173978
154,0.596517,0.917193,0.573912,0.00679738
155,0.689835,0.239702,0.300957,0.0381757
156,0.135832,0.410165,0.66319,0.0110641
157,0.92264,0.919447,0.163888,0.00334237
158,0.828336,0.868283,0.567305,0.00547626
159,0.743105,0.250356,0.268995,0.0247708
160,0.555989,0.972398,0.312242,0.00440891
161,0.973065,0.709579,0.344268,0.00653407
162,0.753759,0.75109,0.237034,0.00728614
163,0.199755,0.559319,0.833652,0.0102343
164,0.369308,0.268498,0.487325,0.0700611
165,0.230552,0.122992,0.97173,0.00606023
166,0.828336,0.868283,0.695152,0.00448272
167,0.764413,0.783052,0.141148,0.00684865
168,0.444795,0.740436,0.865614,0.00655865
169,0.0746698,0.952063,0.886686,0.00178464
170,0.66069,0.0306273,0.774234,0.0127614
171,0.743105,0.761744,0.141148,0.0071447
172,0.919195,0.75367,0.161496,0.00654867
173,0.175191,0.366719,0.212231,0.0181455
174,0.550884,0.40037,0.915191,0.0232653
175,0.323054,0.972398,0.497037,0.00331502
176,0.69226,0.33444,0.518983,0.0514177
177,0.0938836,0.442904,0.602819,0.00913592
178,0.0780122,0.781294,0.97173,0.00290193
179,0.973065,0.780153,0.924537,0.00564975
180,0.870952,0.165125,0.737767,0.0101297
181,0.205893,0.571651,0.0898805,0.00700681
182,0.498065,0.857629,0.322265,0.00356237
183,0.78572,0.868283,0.673844,0.00560279
184,0.359564,0.633897,0.268995,0.011563
185,0.625912,0.793705,0.620574,0.0091618
186,0.274333,0.335588,0.865614,0.0191568
187,0.15714,0.75109,0.215726,0.00583455
188,0.231717,0.165125,0.482074,0.0515994
189,0.78572,0.633897,0.183764,0.00930786
190,0.685731,0.917193,0.156736,0.00480813
191,0.15714,0.708474,0.258341,0.00677424
192,0.653697,0.749604,0.943461,0.00791319
193,0.54068,0.154471,0.386188,0.273175
194,0.40218,0.569973,0.268995,0.0144375
195,0.565801,0.395817,0.551024,0.0271076
196,0.837886,0.944795,0.640804,0.00328426
197,0.199755,0.538012,0.194418,0.0125477
198,0.713212,0.862015,0.97173,0.0051144
199,0.860298,0.367549,0.85496,0.0114751
200,0.715007,0.972398,0.202262,0.00456781
201,0.94613,0.426611,0.46567,0.00844472
202,0.881606,0.197087,0.535343,0.0177318
203,0.40218,0.484742,0.141148,0.0187597
204,0.125845,0.476339,0.276871,0.0120667
205,0.40218,0.229048,0.141148,0.0133075
206,0.615258,0.250356,0.141148,0.0280983
207,0.585108,0.505498,0.0599203,0.0167858
208,0.879704,0.0612547,0.853748,0.00544253
