cell_id,cx,cy,cz,volume,sigma_t,sigma_s,q
29,0.7164699733257294,0.09587459452450273,0.45543873310089106,1.2898995714120021e-05,1.0,0.5,0.0
30,0.1921491652702847,0.31676389809882827,0.5061728520579423,6.430886236645046e-05,1.0,0.5,0.0
31,0.2612721549675744,0.2414052206701374,0.9631340205669403,1.4878218473623284e-05,1.0,0.5,0.0
32,0.07190855965018274,0.06923982687294483,0.7484211325645447,2.5797948580257705e-05,1.0,0.5,0.0
33,0.9780913591384888,0.8680737604903219,0.7179557311648311,9.029098733920297e-06,1.0,0.5,0.0
34,0.09854333102703097,0.4367996007204056,0.4660926461219787,1.934847834886711e-05,1.0,0.5,0.0
35,0.2768722781363654,0.16228546455879425,0.9754226803779602,1.0268416688026608e-05,1.0,0.5,0.0
36,0.03062732517719269,0.7198573502745904,0.7287919767699598,2.2162329557818896e-05,1.0,0.5,0.0
37,0.860297679901123,0.3355875015258789,0.08787890523672104,1.2898976545282209e-05,1.0,0.5,0.0
38,0.9564831703901291,0.11400281181390984,0.32733405546212696,3.2923145820954666e-05,1.0,0.5,0.0
39,0.1251780986785889,0.6658585667610168,0.3116109520196915,2.579793504933127e-05,1.0,0.5,0.0
40,0.08183513763440649,0.9651355296373367,0.8806634194574293,1.4070472536876e-05,1.0,0.5,0.0
41,0.8496437668800354,0.8789366483688354,0.13049452751874924,2.5797989173081187e-05,1.0,0.5,0.0
42,0.2038317150026135,0.22184547601876792,0.4977069522826343,2.764868031194801e-05,1.0,0.5,0.0
43,0.7760846696024403,0.5744230618560421,0.8454082735956938,4.8927470487131826e-05,1.0,0.5,0.0
44,0.860297679901123,0.45278045535087585,0.8975758403539658,2.579798917308118e-05,1.0,0.5,0.0
45,0.9750231918980117,0.5130104058538928,0.024707136197841137,2.5249076605729178e-05,1.0,0.5,0.0
46,0.9671370387077332,0.6711750652860189,0.23941461649390008,1.3262673893033115e-05,1.0,0.5,0.0
47,0.45250640611200227,0.519758629947426,0.3318600539250805,6.694077916489441e-05,1.0,0.5,0.0
48,0.531787827713563,0.4074116350266986,0.6871469351611246,1.1698026904727145e-05,1.0,0.5,0.0
49,0.38477988803020824,0.029292959719896317,0.26685080008277806,2.447756242481256e-05,1.0,0.5,0.0
50,0.5095093336983747,0.043939439579844475,0.8444390270639865,1.7732908467658972e-05,1.0,0.5,0.0
51,0.9780913591384888,0.3729250913157178,0.7755703966871702,1.5854225463540552e-05,1.0,0.5,0.0
52,0.4159703758642719,0.49042121433907104,0.2785592927687398,3.678746686380245e-05,1.0,0.5,0.0
53,0.8216659696472712,0.2657389571278961,0.40944858880403157,7.001526516582704e-05,1.0,0.5,0.0
54,0.440070102517915,0.46541497575380053,0.28008622383590154,4.2372936089109086e-05,1.0,0.5,0.0
55,0.06569686945846975,0.014646479859948158,0.8778101669493095,2.800601263651219e-05,1.0,0.5,0.0
56,0.29031565486015404,0.7812329999783192,0.15646105384763812,3.444684310899933e-05,1.0,0.5,0.0
57,0.632947835072112,0.043939439579844475,0.6691732511604656,1.7732920868788554e-05,1.0,0.5,0.0
58,0.09321637451648715,0.6019351482391357,0.5033813267946243,2.5797975642137433e-05,1.0,0.5,0.0
59,0.4234874844551086,0.10120154730975625,0.1411484330892563,5.1595912946621224e-05,1.0,0.5,0.0
60,0.9082402437925339,0.7457628548145294,0.08255195245146751,2.5797907987418475e-05,1.0,0.5,0.0
61,0.1679369493880693,0.12004871650369767,0.9631340205669403,1.4878218473625093e-05,1.0,0.5,0.0
62,0.801701158285141,0.9162253439426422,0.4980543702840805,2.5797993683398952e-05,1.0,0.5,0.0
63,0.9082402437925339,0.4687613248825073,0.8602871596813202,2.5797953090539186e-05,1.0,0.5,0.0
64,0.5220251153841832,0.8972365187795682,0.2287059565818723,6.953676586951149e-05,1.0,0.5,0.0
65,0.666766752032882,0.7203921043291002,0.5362459181241264,1.2379754826435263e-05,1.0,0.5,0.0
66,0.9132228614564178,0.9171774260774805,0.9877113401889801,2.5505758022527093e-05,1.0,0.5,0.0
67,0.5193726494908333,0.11185545474290845,0.5459969639778137,1.2898990076226003e-05,1.0,0.5,0.0
68,0.9660611339114518,0.8770244003941128,0.9877113401889801,2.124619789439532e-05,1.0,0.5,0.0
69,0.08256246894598009,0.32493360340595245,0.8443062901496887,1.2898981055593655e-05,1.0,0.5,0.0
70,0.08256246894598009,0.2503562495112419,0.8549602031707764,1.2898985565909827e-05,1.0,0.5,0.0
71,0.2849867045879364,0.8576288521289825,0.2050718665122986,1.2898976545282143e-05,1.0,0.5,0.0
72,0.2104093432426453,0.43147264420986176,0.9082297533750534,2.579795309057704e-05,1.0,0.5,0.0
73,0.5477260140811688,0.8236839273173568,0.9754226803779602,1.7785419416950514e-05,1.0,0.5,0.0
74,0.21047572432886344,0.9767570197582245,0.6931640488259924,9.710922222471912e-06,1.0,0.5,0.0
75,0.015313662588596346,0.7913511228912007,0.30574036591900644,3.059289694742318e-05,1.0,0.5,0.0
76,0.026004240008523617,0.05080839268530005,0.9769458871364964,1.2509718887684946e-05,1.0,0.5,0.0
