cell_id,x,y,z,phi0
0,0.0719086,0.644551,0.258341,0.00670834
1,0.434141,0.0692398,0.801691,0.0302907
2,0.183775,0.127836,0.870941,0.00815862
3,0.218428,0.975643,0.973629,0.00326969
4,0.0932164,0.122509,0.343573,0.0121744
5,0.945529,0.218395,0.588613,0.0196172
6,0.764413,0.878937,0.897576,0.00477754
7,0.0306273,0.75609,0.162398,0.00382246
8,0.133099,0.0439394,0.382566,0.0126385
9,0.364891,0.639224,0.338246,0.0177805
10,0.604314,0.62249,0.0856207,0.011577
11,0.135832,0.932206,0.343573,0.00549387
12,0.759086,0.106529,0.29563,0.0259732
13,0.343583,0.213068,0.316938,0.04594
14,0.114524,0.239702,0.460766,0.0200227
15,0.336601,0.807654,0.963134,0.00582743
16,0.780866,0.0146465,0.440747,0.0218183
17,0.0719086,0.431473,0.0665711,0.00574561
18,0.637163,0.762956,0.963134,0.00655134
19,0.380872,0.836321,0.844306,0.00718608
20,0.530027,0.601935,0.833652,0.0131107
21,0.376327,0.303611,0.578236,0.101929
22,0.119851,0.181106,0.934865,0.00607647
23,0.0306273,0.510124,0.0607177,0.00501642
24,0.458106,0.496282,0.351535,0.0374177
25,0.749895,0.515929,0.762588,0.012718
26,0.731741,0.0808223,0.788371,0.0135224
27,0.967137,0.803825,0.38415,0.00613907
28,0.673854,0.404838,0.636555,0.0336083
29,0.71647,0.0958746,0.455439,0.0791223
30,0.192149,0.316764,0.506173,0.0389249
31,0.261272,0.241405,0.963134,0.00894951
32,0.0719086,0.0692398,0.748421,0.00654171
33,0.978091,0.868074,0.717956,0.00443121
34,0.0985433,0.4368,0.466093,0.0182482
35,0.276872,0.162285,0.975423,0.00834459
36,0.0306273,0.719857,0.728792,0.00540367
37,0.860298,0.335588,0.0878789,0.0084437
38,0.956483,0.114003,0.327334,0.00938801
39,0.125178,0.665859,0.311611,0.00803826
40,0.0818351,0.965136,0.880663,0.00291892
41,0.849644,0.878937,0.130495,0.00452033
42,0.203832,0.221845,0.497707,0.0414655
43,0.776085,0.574423,0.845408,0.00984586
44,0.860298,0.45278,0.897576,0.00645857
45,0.975023,0.51301,0.0247071,0.00416113
46,0.967137,0.671175,0.239415,0.00566563
47,0.452506,0.519759,0.33186,0.034517
48,0.531788,0.407412,0.687147,0.0555429
49,0.38478,0.029293,0.266851,0.0308614
50,0.509509,0.0439394,0.844439,0.0221068
51,0.978091,0.372925,0.77557,0.00715109
52,0.41597,0.490421,0.278559,0.0288419
53,0.821666,0.265739,0.409449,0.0336902
54,0.44007,0.465415,0.280086,0.0311547
55,0.0656969,0.0146465,0.87781,0.00322965
56,0.290316,0.781233,0.156461,0.00769144
57,0.632948,0.0439394,0.669173,0.0518487
58,0.0932164,0.601935,0.503381,0.0128377
59,0.423487,0.101202,0.141148,0.0197659
60,0.90824,0.745763,0.082552,0.00424859
61,0.167937,0.120049,0.963134,0.00448816
62,0.801701,0.916225,0.498054,0.00874333
63,0.90824,0.468761,0.860287,0.00698159
64,0.522025,0.897237,0.228706,0.00949474
65,0.666767,0.720392,0.536246,0.0157659
66,0.913223,0.917177,0.987711,0.00282567
67,0.519373,0.111855,0.545997,0.515133
68,0.966061,0.877024,0.987711,0.00264703
69,0.0825625,0.324934,0.844306,0.00846625
70,0.0825625,0.250356,0.85496,0.00685044
71,0.284987,0.857629,0.205072,0.00641773
72,0.210409,0.431473,0.90823,0.0100522
73,0.547726,0.823684,0.975423,0.00616197
74,0.210476,0.976757,0.693164,0.00655338
75,0.0153137,0.791351,0.30574,0.00522882
76,0.0260042,0.0508084,0.976946,0.00205419
77,0.442837,0.976757,0.943178,0.00483491
78,0.747027,0.119586,0.0279586,0.0059043
79,0.250619,0.3308,0.0419379,0.00895741
80,0.914386,0.778773,0.0139793,0.0034451
81,0.0306273,0.831951,0.462934,0.0061515
82,0.045941,0.6032,0.550204,0.0105921
83,0.807028,0.0798937,0.17311,0.00861884
84,0.130505,0.266337,0.370207,0.0211309
85,0.612761,0.17804,0.64303,0.0993662
86,0.355936,0.0146465,0.7032,0.0223129
87,0.673854,0.553993,0.359554,0.0223746
88,0.431669,0.416584,0.304737,0.0355891
89,0.967137,0.298585,0.38415,0.0135909
90,0.250618,0.120049,0.0419379,0.00627252
91,0.41597,0.511729,0.257251,0.0245749
92,0.316948,0.442127,0.0878789,0.0117905
93,0.0825625,0.239702,0.322265,0.014193
94,0.146486,0.601935,0.929538,0.00630038
95,0.0847302,0.612417,0.0279586,0.00427783
96,0.210409,0.0798937,0.60992,0.0265115
97,0.167794,0.94286,0.215726,0.00441959
