cell_id,x,y,z,phi0
0,0.0719086,0.644551,0.258341,0.00695003
1,0.434141,0.0692398,0.801691,0.0301955
2,0.183775,0.127836,0.870941,0.0081016
3,0.218428,0.975643,0.973629,0.00316848
4,0.0932164,0.122509,0.343573,0.0121671
5,0.945529,0.218395,0.588613,0.0203397
6,0.764413,0.878937,0.897576,0.0049725
7,0.0306273,0.75609,0.162398,0.00400679
8,0.133099,0.0439394,0.382566,0.0125724
9,0.364891,0.639224,0.338246,0.0184033
10,0.604314,0.62249,0.0856207,0.0116292
11,0.135832,0.932206,0.343573,0.00550906
12,0.759086,0.106529,0.29563,0.0255505
13,0.343583,0.213068,0.316938,0.045984
14,0.114524,0.239702,0.460766,0.0200016
15,0.336601,0.807654,0.963134,0.00570403
16,0.780866,0.0146465,0.440747,0.0217439
17,0.0719086,0.431473,0.0665711,0.00578323
18,0.637163,0.762956,0.963134,0.0067275
19,0.380872,0.836321,0.844306,0.00712898
20,0.530027,0.601935,0.833652,0.0133422
21,0.376327,0.303611,0.578236,0.0999431
22,0.119851,0.181106,0.934865,0.00602008
23,0.0306273,0.510124,0.0607177,0.00512482
24,0.458106,0.496282,0.351535,0.0382633
25,0.749895,0.515929,0.762588,0.0129007
26,0.731741,0.0808223,0.788371,0.0137215
27,0.967137,0.803825,0.38415,0.00631371
28,0.673854,0.404838,0.636555,0.0343586
29,0.71647,0.0958746,0.455439,0.0801839
30,0.192149,0.316764,0.506173,0.0384524
31,0.261272,0.241405,0.963134,0.00874395
32,0.0719086,0.0692398,0.748421,0.00657778
33,0.978091,0.868074,0.717956,0.00445633
34,0.0985433,0.4368,0.466093,0.0179774
35,0.276872,0.162285,0.975423,0.00824683
36,0.0306273,0.719857,0.728792,0.00530591
37,0.860298,0.335588,0.0878789,0.00836335
38,0.956483,0.114003,0.327334,0.00917717
39,0.125178,0.665859,0.311611,0.00817495
40,0.0818351,0.965136,0.880663,0.00282013
41,0.849644,0.878937,0.130495,0.00456441
42,0.203832,0.221845,0.497707,0.041185
43,0.776085,0.574423,0.845408,0.0100031
44,0.860298,0.45278,0.897576,0.00666055
45,0.975023,0.51301,0.0247071,0.00409705
46,0.967137,0.671175,0.239415,0.00566896
47,0.452506,0.519759,0.33186,0.0353235
48,0.531788,0.407412,0.687147,0.0563267
49,0.38478,0.029293,0.266851,0.0303379
50,0.509509,0.0439394,0.844439,0.0222554
51,0.978091,0.372925,0.77557,0.00737387
52,0.41597,0.490421,0.278559,0.0296099
53,0.821666,0.265739,0.409449,0.0340086
54,0.44007,0.465415,0.280086,0.031963
55,0.0656969,0.0146465,0.87781,0.00326704
56,0.290316,0.781233,0.156461,0.00797558
57,0.632948,0.0439394,0.669173,0.0527887
58,0.0932164,0.601935,0.503381,0.0125269
59,0.423487,0.101202,0.141148,0.0195988
60,0.90824,0.745763,0.082552,0.00424838
61,0.167937,0.120049,0.963134,0.00451658
62,0.801701,0.916225,0.498054,0.00903009
63,0.90824,0.468761,0.860287,0.00716899
64,0.522025,0.897237,0.228706,0.00964579
65,0.666767,0.720392,0.536246,0.0162927
66,0.913223,0.917177,0.987711,0.0028414
67,0.519373,0.111855,0.545997,0.518386
68,0.966061,0.877024,0.987711,0.0026346
69,0.0825625,0.324934,0.844306,0.00841469
70,0.0825625,0.250356,0.85496,0.00676174
71,0.284987,0.857629,0.205072,0.00670979
72,0.210409,0.431473,0.90823,0.00987483
73,0.547726,0.823684,0.975423,0.00624396
74,0.210476,0.976757,0.693164,0.00625202
75,0.0153137,0.791351,0.30574,0.00526951
76,0.0260042,0.0508084,0.976946,0.00208423
77,0.442837,0.976757,0.943178,0.00486121
78,0.747027,0.119586,0.0279586,0.00580049
79,0.250619,0.3308,0.0419379,0.00862854
80,0.914386,0.778773,0.0139793,0.00344534
81,0.0306273,0.831951,0.462934,0.00597766
82,0.045941,0.6032,0.550204,0.0103644
83,0.807028,0.0798937,0.17311,0.00837651
84,0.130505,0.266337,0.370207,0.0212626
85,0.612761,0.17804,0.64303,0.100945
86,0.355936,0.0146465,0.7032,0.0223694
87,0.673854,0.553993,0.359554,0.0228212
88,0.431669,0.416584,0.304737,0.036528
89,0.967137,0.298585,0.38415,0.0137469
90,0.250618,0.120049,0.0419379,0.00611968
91,0.41597,0.511729,0.257251,0.0252651
92,0.316948,0.442127,0.0878789,0.0117344
93,0.0825625,0.239702,0.322265,0.014234
94,0.146486,0.601935,0.929538,0.00614219
95,0.0847302,0.612417,0.0279586,0.00434743
96,0.210409,0.0798937,0.60992,0.0262479
97,0.167794,0.94286,0.215726,0.00461304
98,0.466103,0.836321,0.109187,0.00699928
99,0.0719086,0.846975,0.514035,0.00713266
100,0.130505,0.479415,0.10386,0.0077145
101,0.0126378,0.0891993,0.987867,0.00253462
102,0.849644,0.708474,0.812345,0.00619439
103,0.360338,0.898989,0.892143,0.0058971
104,0.363606,0.719472,0.975423,0.00682958
105,0.0153137,0.616383,0.269619,0.00618203
106,0.295641,0.921552,0.322265,0.00869949
107,0.752126,0.0665642,0.0525918,0.00499242
108,0.918894,0.245029,0.434131,0.0189749
109,0.978091,0.275538,0.671358,0.0102463
110,0.593204,0.029293,0.736531,0.0354097
111,0.0875519,0.726194,0.572931,0.0101559
112,0.523036,0.976757,0.545057,0.0117462
113,0.865625,0.362222,0.647209,0.0153775
114,0.300968,0.692493,0.338246,0.014081
115,0.598446,0.313277,0.0279586,0.0141709
116,0.0306273,0.893856,0.774537,0.00381547
117,0.0306273,0.938773,0.333157,0.00433978
118,0.0306273,0.701851,0.241785,0.00519454
119,0.0633864,0.976757,0.50879,0.00532136
120,0.75324,0.685715,0.618527,0.0131488
121,0.10387,0.846975,0.482074,0.00727683
122,0.574769,0.988379,0.385975,0.0102488
123,0.967137,0.355907,0.405458,0.0145351
124,0.945829,0.124657,0.295372,0.00901658
125,0.119851,0.777725,0.711132,0.00573324
126,0.045941,0.219965,0.294754,0.0117883
127,0.0825625,0.633897,0.247687,0.0070516
128,0.179701,0.427549,0.987711,0.00694439
129,0.128555,0.870949,0.0279586,0.00373333
130,0.34891,0.878937,0.791037,0.00824169
131,0.114813,0.963676,0.987711,0.00287518
132,0.078551,0.965136,0.5832,0.00566862
133,0.338256,0.218395,0.897576,0.015977
134,0.107434,0.988379,0.736403,0.00419252
135,0.0306273,0.824697,0.752148,0.00454873
136,0.775066,0.0798937,0.833652,0.00956926
137,0.130505,0.799032,0.934865,0.00445612
138,0.989046,0.35393,0.828393,0.00669553
139,0.929548,0.0852207,0.775056,0.0061714
140,0.0719086,0.0905476,0.844306,0.00546022
141,0.461378,0.465415,0.258778,0.0270265
142,0.26524,0.136317,0.31654,0.033761
143,0.289171,0.525241,0.987711,0.00838657
144,0.183047,0.243085,0.975423,0.00604611
145,0.242371,0.292972,0.85496,0.0158115
146,0.945529,0.719128,0.844306,0.00528224
147,0.0719086,0.388857,0.599266,0.0156179
148,0.251522,0.313276,0.975423,0.00825526
149,0.967137,0.835943,0.206812,0.0042724
150,0.902913,0.687166,0.567305,0.00947379
151,0.269387,0.33104,0.773883,0.019653
152,0.129498,0.192548,0.608082,0.0286626
153,0.652546,0.553993,0.338246,0.0241618
154,0.918577,0.029293,0.371591,0.00875374
155,0.0792571,0.029293,0.866841,0.00364231
156,0.673854,0.5753,0.29563,0.0188255
157,0.168009,0.420225,0.963134,0.00686951
158,0.162467,0.276991,0.849633,0.011972
159,0.651638,0.601828,0.297191,0.0177445
160,0.0306273,0.174153,0.926809,0.00396328
161,0.90824,0.351568,0.721786,0.0105518
162,0.876279,0.0852207,0.838979,0.00589654
163,0.967137,0.251917,0.673642,0.0107451
164,0.141159,0.213068,0.934865,0.00642764
165,0.967137,0.517217,0.805652,0.00668301
166,0.64722,0.580627,0.343573,0.0217489
167,0.0306273,0.903261,0.40602,0.00513829
168,0.913567,0.378203,0.162456,0.00931321
169,0.63277,0.605357,0.241443,0.0170539
170,0.0153137,0.73658,0.269615,0.00510331
171,0.833663,0.617916,0.263668,0.00973182
172,0.844317,0.724455,0.178437,0.00657352
173,0.15714,0.687166,0.130495,0.00681965
174,0.844317,0.639224,0.263668,0.00916384
175,0.823009,0.671186,0.3489,0.0122238
176,0.386569,0.3308,0.0419379,0.0125824
177,0.865625,0.607262,0.10386,0.00617175
178,0.849644,0.612589,0.237034,0.0082317
179,0.0153137,0.824064,0.452323,0.00591858
180,0.967137,0.671175,0.550204,0.00837527
181,0.833663,0.617916,0.221053,0.00903958
182,0.0153137,0.876803,0.523094,0.00565709
183,0.12109,0.73666,0.634435,0.00932574
184,0.83899,0.601935,0.247687,0.00886106
185,0.823009,0.607262,0.231707,0.0103732
186,0.34891,0.94286,0.684498,0.00912998
187,0.215736,0.106529,0.73244,0.0143829
188,0.155535,0.823469,0.768736,0.00586846
189,0.0712598,0.688566,0.680502,0.00779263
190,0.945529,0.197087,0.929538,0.00525817
191,0.045941,0.3379,0.550204,0.0145476
192,0.0719086,0.463434,0.503381,0.0166991
193,0.412834,0.665859,0.279649,0.016885
